sample,horizon,variant,information,strategy,calibration,state,bin,fold,n,loss_bp,below_rate
native,6,original,F,linear,raw,e_rms72,0,all,14,1.4867085486124465,0.14285714285714285
native,6,original,F,linear,raw,e_rms72,0,2026-01,14,1.4867085486124465,0.14285714285714285
native,6,original,F,linear,raw,e_rms72,1,all,74,1.5052914734530256,0.08108108108108109
native,6,original,F,linear,raw,e_rms72,1,2025-12,3,0.8155015585397107,0.3333333333333333
native,6,original,F,linear,raw,e_rms72,1,2026-01,71,1.5344375261958416,0.07042253521126761
native,6,original,F,linear,raw,e_rms72,2,all,615,2.0663214403866226,0.17235772357723578
native,6,original,F,linear,raw,e_rms72,2,2025-12,197,2.1728807021857817,0.19289340101522842
native,6,original,F,linear,raw,e_rms72,2,2026-01,104,1.720438286000879,0.1346153846153846
native,6,original,F,linear,raw,e_rms72,2,2026-02,180,2.3280259967607955,0.21666666666666667
native,6,original,F,linear,raw,e_rms72,2,2026-03,134,1.8265666145234267,0.11194029850746269
native,6,original,F,ml_selected,raw,e_now,0,all,327,2.003606973725567,0.12538226299694188
native,6,original,F,ml_selected,raw,e_now,0,2025-12,92,2.307396352494585,0.13043478260869565
native,6,original,F,ml_selected,raw,e_now,0,2026-01,92,1.3608436945851874,0.043478260869565216
native,6,original,F,ml_selected,raw,e_now,0,2026-02,70,2.150616541448015,0.14285714285714285
native,6,original,F,ml_selected,raw,e_now,0,2026-03,73,2.289838879117264,0.2054794520547945
native,6,original,F,ml_selected,raw,e_now,1,all,159,1.6944300653337319,0.20125786163522014
native,6,original,F,ml_selected,raw,e_now,1,2025-12,43,1.1998196902381861,0.13953488372093023
native,6,original,F,ml_selected,raw,e_now,1,2026-01,49,1.2879397732712303,0.20408163265306123
native,6,original,F,ml_selected,raw,e_now,1,2026-02,37,2.7344554672993504,0.2702702702702703
native,6,original,F,ml_selected,raw,e_now,1,2026-03,30,1.7846077509151708,0.2
native,6,original,F,ml_selected,raw,e_now,2,all,217,2.0346813925303335,0.24423963133640553
native,6,original,F,ml_selected,raw,e_now,2,2025-12,65,1.8233761737312666,0.18461538461538463
native,6,original,F,ml_selected,raw,e_now,2,2026-01,48,2.140107067376871,0.25
native,6,original,F,ml_selected,raw,e_now,2,2026-02,73,2.2491503017703454,0.3013698630136986
native,6,original,F,ml_selected,raw,e_now,2,2026-03,31,1.8094612781685493,0.22580645161290322
native,6,original,F,ml_selected,raw,e_change1,0,all,274,1.7650882651767914,0.14233576642335766
native,6,original,F,ml_selected,raw,e_change1,0,2025-12,71,1.5238901120615602,0.07042253521126761
native,6,original,F,ml_selected,raw,e_change1,0,2026-01,75,1.4366074322240403,0.12
native,6,original,F,ml_selected,raw,e_change1,0,2026-02,76,2.282892554332025,0.2236842105263158
native,6,original,F,ml_selected,raw,e_change1,0,2026-03,52,1.8113960606929456,0.15384615384615385
native,6,original,F,ml_selected,raw,e_change1,1,all,144,1.8688949794468306,0.2013888888888889
native,6,original,F,ml_selected,raw,e_change1,1,2025-12,40,1.3852279495040407,0.2
native,6,original,F,ml_selected,raw,e_change1,1,2026-01,40,1.6316697489054401,0.125
native,6,original,F,ml_selected,raw,e_change1,1,2026-02,34,2.2440573576574026,0.20588235294117646
native,6,original,F,ml_selected,raw,e_change1,1,2026-03,30,2.4049006314537564,0.3
native,6,original,F,ml_selected,raw,e_change1,2,all,285,2.15215670623376,0.20350877192982456
native,6,original,F,ml_selected,raw,e_change1,2,2025-12,89,2.4582791737724015,0.19101123595505617
native,6,original,F,ml_selected,raw,e_change1,2,2026-01,74,1.5948575763945505,0.16216216216216217
native,6,original,F,ml_selected,raw,e_change1,2,2026-02,70,2.372974256158381,0.2571428571428571
native,6,original,F,ml_selected,raw,e_change1,2,2026-03,52,2.1240414658960485,0.21153846153846154
native,6,original,F,ml_selected,raw,e_rms72,0,all,14,1.1075210718762862,0.07142857142857142
native,6,original,F,ml_selected,raw,e_rms72,0,2026-01,14,1.1075210718762862,0.07142857142857142
native,6,original,F,ml_selected,raw,e_rms72,1,all,74,1.3951331183439604,0.0945945945945946
native,6,original,F,ml_selected,raw,e_rms72,1,2025-12,3,0.6489885882769806,0.0
native,6,original,F,ml_selected,raw,e_rms72,1,2026-01,71,1.4266603520087624,0.09859154929577464
native,6,original,F,ml_selected,raw,e_rms72,2,all,615,2.0282513450596507,0.191869918699187
native,6,original,F,ml_selected,raw,e_rms72,2,2025-12,197,1.9311938915606355,0.15228426395939088
native,6,original,F,ml_selected,raw,e_rms72,2,2026-01,104,1.675323346416608,0.17307692307692307
native,6,original,F,ml_selected,raw,e_rms72,2,2026-02,180,2.310588790114846,0.23333333333333334
native,6,original,F,ml_selected,raw,e_rms72,2,2026-03,134,2.065595300942092,0.208955223880597
native,6,original,F,qrf,raw,e_now,0,all,327,1.9751873685768309,0.1345565749235474
native,6,original,F,qrf,raw,e_now,0,2025-12,92,2.307396352494585,0.13043478260869565
native,6,original,F,qrf,raw,e_now,0,2026-01,92,1.276594396177912,0.06521739130434782
native,6,original,F,qrf,raw,e_now,0,2026-02,70,2.1285840353027665,0.15714285714285714
native,6,original,F,qrf,raw,e_now,0,2026-03,73,2.289838879117264,0.2054794520547945
native,6,original,F,qrf,raw,e_now,1,all,159,1.6852998771228158,0.20125786163522014
native,6,original,F,qrf,raw,e_now,1,2025-12,43,1.1998196902381861,0.13953488372093023
native,6,original,F,qrf,raw,e_now,1,2026-01,49,1.3139288815073302,0.16326530612244897
native,6,original,F,qrf,raw,e_now,1,2026-02,37,2.6608023259721985,0.32432432432432434
native,6,original,F,qrf,raw,e_now,1,2026-03,30,1.7846077509151708,0.2
native,6,original,F,qrf,raw,e_now,2,all,217,1.8855228370680772,0.21658986175115208
native,6,original,F,qrf,raw,e_now,2,2025-12,65,1.8233761737312666,0.18461538461538463
native,6,original,F,qrf,raw,e_now,2,2026-01,48,2.0315280520857737,0.22916666666666666
native,6,original,F,qrf,raw,e_now,2,2026-02,73,1.8771555921629903,0.2328767123287671
native,6,original,F,qrf,raw,e_now,2,2026-03,31,1.8094612781685493,0.22580645161290322
native,6,original,F,qrf,raw,e_change1,0,all,274,1.661739613144126,0.1386861313868613
native,6,original,F,qrf,raw,e_change1,0,2025-12,71,1.5238901120615602,0.07042253521126761
native,6,original,F,qrf,raw,e_change1,0,2026-01,75,1.2273824837629206,0.12
native,6,original,F,qrf,raw,e_change1,0,2026-02,76,2.11676545535352,0.21052631578947367
native,6,original,F,qrf,raw,e_change1,0,2026-03,52,1.8113960606929456,0.15384615384615385
native,6,original,F,qrf,raw,e_change1,1,all,144,1.8425471513692797,0.2013888888888889
native,6,original,F,qrf,raw,e_change1,1,2025-12,40,1.3852279495040407,0.2
native,6,original,F,qrf,raw,e_change1,1,2026-01,40,1.6216012499233183,0.125
native,6,original,F,qrf,raw,e_change1,1,2026-02,34,2.14431184930792,0.20588235294117646
native,6,original,F,qrf,raw,e_change1,1,2026-03,30,2.4049006314537564,0.3
native,6,original,F,qrf,raw,e_change1,2,all,285,2.113557760814938,0.19649122807017544
native,6,original,F,qrf,raw,e_change1,2,2025-12,89,2.4582791737724015,0.19101123595505617
native,6,original,F,qrf,raw,e_change1,2,2026-01,74,1.6543893224755735,0.14864864864864866
native,6,original,F,qrf,raw,e_change1,2,2026-02,70,2.15288784681038,0.24285714285714285
native,6,original,F,qrf,raw,e_change1,2,2026-03,52,2.1240414658960485,0.21153846153846154
native,6,original,F,qrf,raw,e_rms72,0,all,14,1.1078761858340094,0.07142857142857142
native,6,original,F,qrf,raw,e_rms72,0,2026-01,14,1.1078761858340094,0.07142857142857142
native,6,original,F,qrf,raw,e_rms72,1,all,74,1.4077925807533995,0.06756756756756757
native,6,original,F,qrf,raw,e_rms72,1,2025-12,3,0.6489885882769806,0.0
native,6,original,F,qrf,raw,e_rms72,1,2026-01,71,1.4398547212805723,0.07042253521126761
native,6,original,F,qrf,raw,e_rms72,2,all,615,1.956618679761783,0.1902439024390244
native,6,original,F,qrf,raw,e_rms72,2,2025-12,197,1.9311938915606355,0.15228426395939088
native,6,original,F,qrf,raw,e_rms72,2,2026-01,104,1.5538710993244946,0.18269230769230768
native,6,original,F,qrf,raw,e_rms72,2,2026-02,180,2.13601625977813,0.2222222222222222
native,6,original,F,qrf,raw,e_rms72,2,2026-03,134,2.065595300942092,0.208955223880597
native,6,original,F,threshold,raw,e_now,0,all,327,1.9779865556627192,0.15902140672782875
native,6,original,F,threshold,raw,e_now,0,2025-12,92,2.4359150692336833,0.15217391304347827
native,6,original,F,threshold,raw,e_now,0,2026-01,92,1.1808515945992288,0.14130434782608695
native,6,original,F,threshold,raw,e_now,0,2026-02,70,2.1389016291035237,0.17142857142857143
native,6,original,F,threshold,raw,e_now,0,2026-03,73,2.251177487559376,0.1780821917808219
native,6,original,F,threshold,raw,e_now,1,all,159,1.7962308942809475,0.2641509433962264
native,6,original,F,threshold,raw,e_now,1,2025-12,43,1.3777005019469557,0.20930232558139536
native,6,original,F,threshold,raw,e_now,1,2026-01,49,1.3757055687890727,0.2857142857142857
native,6,original,F,threshold,raw,e_now,1,2026-02,37,2.8810685374919442,0.2972972972972973
native,6,original,F,threshold,raw,e_now,1,2026-03,30,1.7450160616361676,0.26666666666666666
native,6,original,F,threshold,raw,e_now,2,all,217,1.9290077385212676,0.22119815668202766
native,6,original,F,threshold,raw,e_now,2,2025-12,65,1.7670119066287429,0.16923076923076924
native,6,original,F,threshold,raw,e_now,2,2026-01,48,2.0534697565069453,0.20833333333333334
native,6,original,F,threshold,raw,e_now,2,2026-02,73,1.9389162139465161,0.2328767123287671
native,6,original,F,threshold,raw,e_now,2,2026-03,31,2.052628174123153,0.3225806451612903
native,6,original,F,threshold,raw,e_change1,0,all,274,1.6439464564783532,0.14233576642335766
native,6,original,F,threshold,raw,e_change1,0,2025-12,71,1.5624320889038212,0.08450704225352113
native,6,original,F,threshold,raw,e_change1,0,2026-01,75,1.2363385638368356,0.13333333333333333
native,6,original,F,threshold,raw,e_change1,0,2026-02,76,2.052941995888181,0.2236842105263158
native,6,original,F,threshold,raw,e_change1,0,2026-03,52,1.7453782074544815,0.11538461538461539
native,6,original,F,threshold,raw,e_change1,1,all,144,1.7514524863170489,0.20833333333333334
native,6,original,F,threshold,raw,e_change1,1,2025-12,40,1.3963343347368231,0.2
native,6,original,F,threshold,raw,e_change1,1,2026-01,40,1.4612884419698973,0.175
native,6,original,F,threshold,raw,e_change1,1,2026-02,34,2.0459536589621994,0.17647058823529413
native,6,original,F,threshold,raw,e_change1,1,2026-03,30,2.2780607518890488,0.3
native,6,original,F,threshold,raw,e_change1,2,all,285,2.2749000282342835,0.256140350877193
native,6,original,F,threshold,raw,e_change1,2,2025-12,89,2.6001688784544053,0.2247191011235955
native,6,original,F,threshold,raw,e_change1,2,2026-01,74,1.6680748367509246,0.2702702702702703
native,6,original,F,threshold,raw,e_change1,2,2026-02,70,2.4611073921475395,0.24285714285714285
native,6,original,F,threshold,raw,e_change1,2,2026-03,52,2.331085047969859,0.3076923076923077
native,6,original,F,threshold,raw,e_rms72,0,all,14,1.1920403129319899,0.42857142857142855
native,6,original,F,threshold,raw,e_rms72,0,2026-01,14,1.1920403129319899,0.42857142857142855
native,6,original,F,threshold,raw,e_rms72,1,all,74,1.3113116553447177,0.14864864864864866
native,6,original,F,threshold,raw,e_rms72,1,2025-12,3,0.7024312331875672,0.0
native,6,original,F,threshold,raw,e_rms72,1,2026-01,71,1.3370389971260057,0.15492957746478872
native,6,original,F,threshold,raw,e_rms72,2,all,615,2.0118233630486797,0.2032520325203252
native,6,original,F,threshold,raw,e_rms72,2,2025-12,197,2.010628366418901,0.17258883248730963
native,6,original,F,threshold,raw,e_rms72,2,2026-01,104,1.5672705260493534,0.19230769230769232
native,6,original,F,threshold,raw,e_rms72,2,2026-02,180,2.2103529641252457,0.2222222222222222
native,6,original,F,threshold,raw,e_rms72,2,2026-03,134,2.0919247152144567,0.23134328358208955
native,6,own_scale,F,boosting,raw,e_now,0,all,327,1.889326270674662,0.12844036697247707
native,6,own_scale,F,boosting,raw,e_now,0,2025-12,92,2.180911967766901,0.13043478260869565
native,6,own_scale,F,boosting,raw,e_now,0,2026-01,92,1.2555385092224685,0.10869565217391304
native,6,own_scale,F,boosting,raw,e_now,0,2026-02,70,2.096186449541176,0.11428571428571428
native,6,own_scale,F,boosting,raw,e_now,0,2026-03,73,2.122235550133017,0.1643835616438356
native,6,own_scale,F,boosting,raw,e_now,1,all,159,1.7327605628583902,0.23270440251572327
native,6,own_scale,F,boosting,raw,e_now,1,2025-12,43,1.4146923084256096,0.18604651162790697
native,6,own_scale,F,boosting,raw,e_now,1,2026-01,49,1.2901358826315537,0.2857142857142857
native,6,own_scale,F,boosting,raw,e_now,1,2026-02,37,2.6778691288077523,0.2702702702702703
native,6,own_scale,F,boosting,raw,e_now,1,2026-03,30,1.7459781405783295,0.16666666666666666
native,6,own_scale,F,boosting,raw,e_now,2,all,217,2.015640165541265,0.2488479262672811
native,6,own_scale,F,boosting,raw,e_now,2,2025-12,65,1.800176454694638,0.23076923076923078
native,6,own_scale,F,boosting,raw,e_now,2,2026-01,48,2.2123600039404296,0.2708333333333333
native,6,own_scale,F,boosting,raw,e_now,2,2026-02,73,2.137533748405427,0.273972602739726
native,6,own_scale,F,boosting,raw,e_now,2,2026-03,31,1.8757807272440747,0.1935483870967742
native,6,own_scale,F,boosting,raw,e_change1,0,all,274,1.6958717072998182,0.13503649635036497
native,6,own_scale,F,boosting,raw,e_change1,0,2025-12,71,1.5572837236896728,0.08450704225352113
native,6,own_scale,F,boosting,raw,e_change1,0,2026-01,75,1.2605825172596288,0.14666666666666667
native,6,own_scale,F,boosting,raw,e_change1,0,2026-02,76,2.194410490816198,0.19736842105263158
native,6,own_scale,F,boosting,raw,e_change1,0,2026-03,52,1.7842849484938499,0.09615384615384616
native,6,own_scale,F,boosting,raw,e_change1,1,all,144,1.7947349834894348,0.20833333333333334
native,6,own_scale,F,boosting,raw,e_change1,1,2025-12,40,1.3449760846971848,0.2
native,6,own_scale,F,boosting,raw,e_change1,1,2026-01,40,1.598825608736033,0.175
native,6,own_scale,F,boosting,raw,e_change1,1,2026-02,34,2.209120048778527,0.17647058823529413
native,6,own_scale,F,boosting,raw,e_change1,1,2026-03,30,2.1859896075559986,0.3
native,6,own_scale,F,boosting,raw,e_change1,2,all,285,2.1319363175611383,0.23157894736842105
native,6,own_scale,F,boosting,raw,e_change1,2,2025-12,89,2.4058533941814986,0.23595505617977527
native,6,own_scale,F,boosting,raw,e_change1,2,2026-01,74,1.7084157857113562,0.25675675675675674
native,6,own_scale,F,boosting,raw,e_change1,2,2026-02,70,2.2852699129552043,0.24285714285714285
native,6,own_scale,F,boosting,raw,e_change1,2,2026-03,52,2.0594083917935824,0.17307692307692307
native,6,own_scale,F,boosting,raw,e_rms72,0,all,14,1.3223573218359685,0.35714285714285715
native,6,own_scale,F,boosting,raw,e_rms72,0,2026-01,14,1.3223573218359685,0.35714285714285715
native,6,own_scale,F,boosting,raw,e_rms72,1,all,74,1.38819204651944,0.13513513513513514
native,6,own_scale,F,boosting,raw,e_rms72,1,2025-12,3,0.6625789822986885,0.3333333333333333
native,6,own_scale,F,boosting,raw,e_rms72,1,2026-01,71,1.4188517534583447,0.1267605633802817
native,6,own_scale,F,boosting,raw,e_rms72,2,all,615,1.9666232877713998,0.191869918699187
native,6,own_scale,F,boosting,raw,e_rms72,2,2025-12,197,1.911164481751835,0.17258883248730963
native,6,own_scale,F,boosting,raw,e_rms72,2,2026-01,104,1.5929615796664214,0.22115384615384615
native,6,own_scale,F,boosting,raw,e_rms72,2,2026-02,180,2.2325231825964735,0.2111111111111111
native,6,own_scale,F,boosting,raw,e_rms72,2,2026-03,134,1.9809831486688538,0.17164179104477612
native,6,own_scale,F,linear,raw,e_now,0,all,327,2.0366864452676827,0.08256880733944955
native,6,own_scale,F,linear,raw,e_now,0,2025-12,92,2.6433545012171624,0.14130434782608695
native,6,own_scale,F,linear,raw,e_now,0,2026-01,92,1.4526104611066493,0.010869565217391304
native,6,own_scale,F,linear,raw,e_now,0,2026-02,70,2.051107806116262,0.04285714285714286
native,6,own_scale,F,linear,raw,e_now,0,2026-03,73,1.9943855430219593,0.136986301369863
native,6,own_scale,F,linear,raw,e_now,1,all,159,1.5256473144601308,0.12578616352201258
native,6,own_scale,F,linear,raw,e_now,1,2025-12,43,1.1689731267911079,0.11627906976744186
native,6,own_scale,F,linear,raw,e_now,1,2026-01,49,1.1798979476318945,0.12244897959183673
native,6,own_scale,F,linear,raw,e_now,1,2026-02,37,2.2562574669476754,0.1891891891891892
native,6,own_scale,F,linear,raw,e_now,1,2026-03,30,1.7005184278705456,0.06666666666666667
native,6,own_scale,F,linear,raw,e_now,2,all,217,2.3092891111305156,0.31797235023041476
native,6,own_scale,F,linear,raw,e_now,2,2025-12,65,2.1084545298803308,0.3230769230769231
native,6,own_scale,F,linear,raw,e_now,2,2026-01,48,2.4422792485165803,0.2916666666666667
native,6,own_scale,F,linear,raw,e_now,2,2026-02,73,2.6299398179690523,0.3972602739726027
native,6,own_scale,F,linear,raw,e_now,2,2026-03,31,1.7693929687923775,0.16129032258064516
native,6,own_scale,F,linear,raw,e_change1,0,all,274,1.773400593890737,0.0948905109489051
native,6,own_scale,F,linear,raw,e_change1,0,2025-12,71,1.6909430551994862,0.09859154929577464
native,6,own_scale,F,linear,raw,e_change1,0,2026-01,75,1.4593825205932809,0.04
native,6,own_scale,F,linear,raw,e_change1,0,2026-02,76,2.122417451069053,0.13157894736842105
native,6,own_scale,F,linear,raw,e_change1,0,2026-03,52,1.8287959707914279,0.11538461538461539
native,6,own_scale,F,linear,raw,e_change1,1,all,144,1.672018853766303,0.16666666666666666
native,6,own_scale,F,linear,raw,e_change1,1,2025-12,40,1.2598968515346,0.175
native,6,own_scale,F,linear,raw,e_change1,1,2026-01,40,1.5669520963751902,0.125
native,6,own_scale,F,linear,raw,e_change1,1,2026-02,34,2.089533373115054,0.17647058823529413
native,6,own_scale,F,linear,raw,e_change1,1,2026-03,30,1.888420744668141,0.2
native,6,own_scale,F,linear,raw,e_change1,2,all,285,2.396518070345983,0.23157894736842105
native,6,own_scale,F,linear,raw,e_change1,2,2025-12,89,2.9219232811873095,0.2808988764044944
native,6,own_scale,F,linear,raw,e_change1,2,2026-01,74,1.8453080119603613,0.17567567567567569
native,6,own_scale,F,linear,raw,e_change1,2,2026-02,70,2.6670974064254764,0.32857142857142857
