definition,fold,candidate,kind,rule,rule_rank,score,n
CAP,2025-12,0,linear,local_shrink180,5,1.5746457009948935,479
CAP,2025-12,0,linear,local_scaled_shrink180,6,1.570400517027575,479
CAP,2025-12,1,linear,global60,0,1.507411632645391,479
CAP,2025-12,1,linear,global180,1,1.5662761309680298,479
CAP,2025-12,1,linear,scaled180,2,1.5672792796755444,479
CAP,2025-12,1,linear,local180,3,1.5625124962556307,479
CAP,2025-12,1,linear,local_scaled180,4,1.5596382666041753,479
CAP,2025-12,1,linear,local_shrink180,5,1.5565488619192738,479
CAP,2025-12,1,linear,local_scaled_shrink180,6,1.5556189459227383,479
CAP,2025-12,2,linear,global60,0,1.5196291624059297,479
CAP,2025-12,2,linear,global180,1,1.583551391693842,479
CAP,2025-12,2,linear,scaled180,2,1.584620639878653,479
CAP,2025-12,2,linear,local180,3,1.5761310798068318,479
CAP,2025-12,2,linear,local_scaled180,4,1.5743503730868669,479
CAP,2025-12,2,linear,local_shrink180,5,1.576167029732039,479
CAP,2025-12,2,linear,local_scaled_shrink180,6,1.5741743021977923,479
CAP,2025-12,3,linear,global60,0,1.5113386955429726,479
CAP,2025-12,3,linear,global180,1,1.5873848004479938,479
CAP,2025-12,3,linear,scaled180,2,1.5881457843762874,479
CAP,2025-12,3,linear,local180,3,1.578864610107778,479
CAP,2025-12,3,linear,local_scaled180,4,1.5690070990644827,479
CAP,2025-12,3,linear,local_shrink180,5,1.5746457009948915,479
CAP,2025-12,3,linear,local_scaled_shrink180,6,1.570400517027574,479
CAP,2025-12,4,linear,global60,0,1.4389820508964781,479
CAP,2025-12,4,linear,global180,1,1.5066514102112167,479
CAP,2025-12,4,linear,scaled180,2,1.5093457916278286,479
CAP,2025-12,4,linear,local180,3,1.5059499190555206,479
CAP,2025-12,4,linear,local_scaled180,4,1.4999331497388626,479
CAP,2025-12,4,linear,local_shrink180,5,1.5000341127639651,479
CAP,2025-12,4,linear,local_scaled_shrink180,6,1.4979738646228289,479
CAP,2025-12,5,linear,global60,0,1.3729773186967953,479
CAP,2025-12,5,linear,global180,1,1.4627221529182872,479
CAP,2025-12,5,linear,scaled180,2,1.465781673680776,479
CAP,2025-12,5,linear,local180,3,1.4598981958620845,479
CAP,2025-12,5,linear,local_scaled180,4,1.4625686066544608,479
CAP,2025-12,5,linear,local_shrink180,5,1.4522206756892393,479
CAP,2025-12,5,linear,local_scaled_shrink180,6,1.4538344733802084,479
CAP,2025-12,6,linear,global60,0,1.549414717852145,479
CAP,2025-12,6,linear,global180,1,1.6857416173847652,479
CAP,2025-12,6,linear,scaled180,2,1.689219309533692,479
CAP,2025-12,6,linear,local180,3,1.660175264496288,479
CAP,2025-12,6,linear,local_scaled180,4,1.6492501296520512,479
CAP,2025-12,6,linear,local_shrink180,5,1.6646290339286944,479
CAP,2025-12,6,linear,local_scaled_shrink180,6,1.6622174450202196,479
CAP,2025-12,7,linear,global60,0,1.4973681988022056,479
CAP,2025-12,7,linear,global180,1,1.6101867868839723,479
CAP,2025-12,7,linear,scaled180,2,1.611160043446199,479
CAP,2025-12,7,linear,local180,3,1.5965548266401732,479
CAP,2025-12,7,linear,local_scaled180,4,1.597126912645545,479
CAP,2025-12,7,linear,local_shrink180,5,1.5968258463397198,479
CAP,2025-12,7,linear,local_scaled_shrink180,6,1.5989204108623132,479
CAP,2025-12,8,linear,global60,0,1.5337813048495337,479
CAP,2025-12,8,linear,global180,1,1.625823000710548,479
CAP,2025-12,8,linear,scaled180,2,1.6247232576171042,479
CAP,2025-12,8,linear,local180,3,1.6200056350855063,479
CAP,2025-12,8,linear,local_scaled180,4,1.6197734757791786,479
CAP,2025-12,8,linear,local_shrink180,5,1.6181111508840147,479
CAP,2025-12,8,linear,local_scaled_shrink180,6,1.6155722127666796,479
CAP,2025-12,9,linear,global60,0,1.5494147178521465,479
CAP,2025-12,9,linear,global180,1,1.6857416173847652,479
CAP,2025-12,9,linear,scaled180,2,1.6892193095336936,479
CAP,2025-12,9,linear,local180,3,1.6601752644962888,479
CAP,2025-12,9,linear,local_scaled180,4,1.6492501296520514,479
CAP,2025-12,9,linear,local_shrink180,5,1.6646290339286947,479
CAP,2025-12,9,linear,local_scaled_shrink180,6,1.6622174450202205,479
CAP,2025-12,10,linear,global60,0,1.4283269352435404,479
CAP,2025-12,10,linear,global180,1,1.5222483645817935,479
CAP,2025-12,10,linear,scaled180,2,1.5207743662511721,479
CAP,2025-12,10,linear,local180,3,1.52497776250961,479
CAP,2025-12,10,linear,local_scaled180,4,1.525956893372014,479
CAP,2025-12,10,linear,local_shrink180,5,1.517357401258778,479
CAP,2025-12,10,linear,local_scaled_shrink180,6,1.5182908598242815,479
CAP,2025-12,11,linear,global60,0,1.4136762621032475,479
CAP,2025-12,11,linear,global180,1,1.5229224039062215,479
CAP,2025-12,11,linear,scaled180,2,1.5240461380210484,479
CAP,2025-12,11,linear,local180,3,1.5156161858462982,479
CAP,2025-12,11,linear,local_scaled180,4,1.5197034863509322,479
CAP,2025-12,11,linear,local_shrink180,5,1.5106373084634812,479
CAP,2025-12,11,linear,local_scaled_shrink180,6,1.5112554096796336,479
CAP,2025-12,12,qrf,global60,0,1.5318097295814568,479
CAP,2025-12,12,qrf,global180,1,1.6052434904773165,479
CAP,2025-12,12,qrf,scaled180,2,1.6098015504741994,479
CAP,2025-12,12,qrf,local180,3,1.6109697203080355,479
CAP,2025-12,12,qrf,local_scaled180,4,1.6013328972156355,479
CAP,2025-12,12,qrf,local_shrink180,5,1.6037871171988072,479
CAP,2025-12,12,qrf,local_scaled_shrink180,6,1.6012956631332462,479
CAP,2025-12,13,qrf,global60,0,1.5358116243497422,479
CAP,2025-12,13,qrf,global180,1,1.6036474074225258,479
CAP,2025-12,13,qrf,scaled180,2,1.6092850399353147,479
CAP,2025-12,13,qrf,local180,3,1.6059663172504073,479
CAP,2025-12,13,qrf,local_scaled180,4,1.5951290822290731,479
CAP,2025-12,13,qrf,local_shrink180,5,1.5995142533220768,479
CAP,2025-12,13,qrf,local_scaled_shrink180,6,1.5982016966946357,479
CAP,2025-12,14,qrf,global60,0,1.5239113227246324,479
CAP,2025-12,14,qrf,global180,1,1.5958063325114744,479
CAP,2025-12,14,qrf,scaled180,2,1.5962855710032802,479
CAP,2025-12,14,qrf,local180,3,1.5997368799251872,479
CAP,2025-12,14,qrf,local_scaled180,4,1.5910464030547102,479
CAP,2025-12,14,qrf,local_shrink180,5,1.5936327488999489,479
CAP,2025-12,14,qrf,local_scaled_shrink180,6,1.5905340221872155,479
CAP,2025-12,15,qrf,global60,0,1.2995772235753804,479
CAP,2025-12,15,qrf,global180,1,1.3551928759929317,479
CAP,2025-12,15,qrf,scaled180,2,1.3662467326920769,479
CAP,2025-12,15,qrf,local180,3,1.3814856001043623,479
CAP,2025-12,15,qrf,local_scaled180,4,1.3685448228121442,479
CAP,2025-12,15,qrf,local_shrink180,5,1.3627982115395916,479
CAP,2025-12,15,qrf,local_scaled_shrink180,6,1.3596066331720955,479
CAP,2025-12,16,qrf,global60,0,1.2823415055698288,479
CAP,2025-12,16,qrf,global180,1,1.3334650505934011,479
CAP,2025-12,16,qrf,scaled180,2,1.338204034150619,479
CAP,2025-12,16,qrf,local180,3,1.3611687764417455,479
CAP,2025-12,16,qrf,local_scaled180,4,1.348438494314468,479
CAP,2025-12,16,qrf,local_shrink180,5,1.3413117922992865,479
CAP,2025-12,16,qrf,local_scaled_shrink180,6,1.3376295592797136,479
CAP,2025-12,17,qrf,global60,0,1.3092168806224587,479
CAP,2025-12,17,qrf,global180,1,1.358038637297331,479
CAP,2025-12,17,qrf,scaled180,2,1.3639545876870327,479
CAP,2025-12,17,qrf,local180,3,1.3784092140631306,479
CAP,2025-12,17,qrf,local_scaled180,4,1.37030537380604,479
CAP,2025-12,17,qrf,local_shrink180,5,1.3654747591214447,479
CAP,2025-12,17,qrf,local_scaled_shrink180,6,1.3613087494455784,479
CAP,2025-12,18,qrf,global60,0,1.5357205025131524,479
CAP,2025-12,18,qrf,global180,1,1.63393499366257,479
CAP,2025-12,18,qrf,scaled180,2,1.6406697127182315,479
CAP,2025-12,18,qrf,local180,3,1.6293942099878664,479
CAP,2025-12,18,qrf,local_scaled180,4,1.6274580089906425,479
CAP,2025-12,18,qrf,local_shrink180,5,1.6273860526884618,479
CAP,2025-12,18,qrf,local_scaled_shrink180,6,1.6299627079586736,479
CAP,2025-12,19,qrf,global60,0,1.5396109720229625,479
CAP,2025-12,19,qrf,global180,1,1.6376777053812654,479
CAP,2025-12,19,qrf,scaled180,2,1.6404496647249145,479
CAP,2025-12,19,qrf,local180,3,1.6345858033690426,479
CAP,2025-12,19,qrf,local_scaled180,4,1.6331432609665424,479
CAP,2025-12,19,qrf,local_shrink180,5,1.6308779594883176,479
CAP,2025-12,19,qrf,local_scaled_shrink180,6,1.6324545808492144,479
CAP,2025-12,20,qrf,global60,0,1.5237887640576724,479
CAP,2025-12,20,qrf,global180,1,1.618785126519649,479
CAP,2025-12,20,qrf,scaled180,2,1.62388830894952,479
CAP,2025-12,20,qrf,local180,3,1.6201317773590773,479
CAP,2025-12,20,qrf,local_scaled180,4,1.6186838765144143,479
CAP,2025-12,20,qrf,local_shrink180,5,1.6157602780076568,479
CAP,2025-12,20,qrf,local_scaled_shrink180,6,1.6161885432964715,479
CAP,2025-12,21,qrf,global60,0,1.3173381355851659,479
CAP,2025-12,21,qrf,global180,1,1.3914798496163592,479
CAP,2025-12,21,qrf,scaled180,2,1.394629684274231,479
CAP,2025-12,21,qrf,local180,3,1.4152072256677304,479
CAP,2025-12,21,qrf,local_scaled180,4,1.412563050011624,479
CAP,2025-12,21,qrf,local_shrink180,5,1.3967479332928288,479
CAP,2025-12,21,qrf,local_scaled_shrink180,6,1.3979367514205991,479
CAP,2025-12,22,qrf,global60,0,1.292542715917417,479
CAP,2025-12,22,qrf,global180,1,1.3406933967729326,479
CAP,2025-12,22,qrf,scaled180,2,1.3468208519189586,479
CAP,2025-12,22,qrf,local180,3,1.3688617557969984,479
CAP,2025-12,22,qrf,local_scaled180,4,1.3712572893191723,479
CAP,2025-12,22,qrf,local_shrink180,5,1.3488372926468493,479
CAP,2025-12,22,qrf,local_scaled_shrink180,6,1.3506915575884297,479
CAP,2025-12,23,qrf,global60,0,1.3050733386030475,479
CAP,2025-12,23,qrf,global180,1,1.3763624555886838,479
CAP,2025-12,23,qrf,scaled180,2,1.3762835577009604,479
CAP,2025-12,23,qrf,local180,3,1.3994726821346006,479
CAP,2025-12,23,qrf,local_scaled180,4,1.3949833779809315,479
CAP,2025-12,23,qrf,local_shrink180,5,1.3828755178579994,479
CAP,2025-12,23,qrf,local_scaled_shrink180,6,1.3802447232375443,479
CAP,2025-12,24,boosting,global60,0,1.519567975031023,479
CAP,2025-12,24,boosting,global180,1,1.5885291836486597,479
CAP,2025-12,24,boosting,scaled180,2,1.5857694362062604,479
CAP,2025-12,24,boosting,local180,3,1.5892020916593275,479
CAP,2025-12,24,boosting,local_scaled180,4,1.5764950512020979,479
CAP,2025-12,24,boosting,local_shrink180,5,1.5858088485581248,479
CAP,2025-12,24,boosting,local_scaled_shrink180,6,1.5781092366068306,479
CAP,2025-12,25,boosting,global60,0,1.5200874559376967,479
CAP,2025-12,25,boosting,global180,1,1.6088410008970837,479
CAP,2025-12,25,boosting,scaled180,2,1.6006226835154356,479
CAP,2025-12,25,boosting,local180,3,1.6216231310788671,479
CAP,2025-12,25,boosting,local_scaled180,4,1.61769565302993,479
CAP,2025-12,25,boosting,local_shrink180,5,1.608128765283756,479
CAP,2025-12,25,boosting,local_scaled_shrink180,6,1.6043164475176073,479
CAP,2025-12,26,boosting,global60,0,1.548848341430275,479
CAP,2025-12,26,boosting,global180,1,1.6643019429000427,479
CAP,2025-12,26,boosting,scaled180,2,1.6608678360670486,479
CAP,2025-12,26,boosting,local180,3,1.6639633229892914,479
CAP,2025-12,26,boosting,local_scaled180,4,1.6616903646349666,479
CAP,2025-12,26,boosting,local_shrink180,5,1.6597837059456317,479
CAP,2025-12,26,boosting,local_scaled_shrink180,6,1.6571846332697884,479
CAP,2025-12,27,boosting,global60,0,1.2612440566024223,479
CAP,2025-12,27,boosting,global180,1,1.3267313276855617,479
CAP,2025-12,27,boosting,scaled180,2,1.3248675318307952,479
CAP,2025-12,27,boosting,local180,3,1.332977723302261,479
CAP,2025-12,27,boosting,local_scaled180,4,1.3344122341121327,479
CAP,2025-12,27,boosting,local_shrink180,5,1.3257314268487181,479
CAP,2025-12,27,boosting,local_scaled_shrink180,6,1.324210564242239,479
CAP,2025-12,28,boosting,global60,0,1.2755346237406744,479
CAP,2025-12,28,boosting,global180,1,1.3134303531599816,479
CAP,2025-12,28,boosting,scaled180,2,1.3186356251799436,479
CAP,2025-12,28,boosting,local180,3,1.324291203510729,479
CAP,2025-12,28,boosting,local_scaled180,4,1.3224744937545472,479
CAP,2025-12,28,boosting,local_shrink180,5,1.3161808606748842,479
CAP,2025-12,28,boosting,local_scaled_shrink180,6,1.3150564951000019,479
CAP,2025-12,29,boosting,global60,0,1.2783193904439418,479
CAP,2025-12,29,boosting,global180,1,1.322488336229508,479
CAP,2025-12,29,boosting,scaled180,2,1.3248410376584565,479
CAP,2025-12,29,boosting,local180,3,1.335427850614818,479
CAP,2025-12,29,boosting,local_scaled180,4,1.331864773720086,479
CAP,2025-12,29,boosting,local_shrink180,5,1.326165568842745,479
CAP,2025-12,29,boosting,local_scaled_shrink180,6,1.3250167588696777,479
CAP,2025-12,30,boosting,global60,0,1.5306934073051794,479
CAP,2025-12,30,boosting,global180,1,1.6325253053083355,479
CAP,2025-12,30,boosting,scaled180,2,1.6238442947593457,479
CAP,2025-12,30,boosting,local180,3,1.6362798044001101,479
CAP,2025-12,30,boosting,local_scaled180,4,1.6312773077612492,479
CAP,2025-12,30,boosting,local_shrink180,5,1.6297716018433763,479
CAP,2025-12,30,boosting,local_scaled_shrink180,6,1.6239896669379323,479
CAP,2025-12,31,boosting,global60,0,1.5265728982789346,479
CAP,2025-12,31,boosting,global180,1,1.6425316185468504,479
CAP,2025-12,31,boosting,scaled180,2,1.6409739252260351,479
CAP,2025-12,31,boosting,local180,3,1.6561011616048877,479
CAP,2025-12,31,boosting,local_scaled180,4,1.6499808789717905,479
CAP,2025-12,31,boosting,local_shrink180,5,1.6446514092872335,479
CAP,2025-12,31,boosting,local_scaled_shrink180,6,1.6402034003605255,479
CAP,2025-12,32,boosting,global60,0,1.5445784978615822,479
CAP,2025-12,32,boosting,global180,1,1.6736645674095594,479
CAP,2025-12,32,boosting,scaled180,2,1.673217712659005,479
CAP,2025-12,32,boosting,local180,3,1.6795924623205174,479
CAP,2025-12,32,boosting,local_scaled180,4,1.666046062660157,479
CAP,2025-12,32,boosting,local_shrink180,5,1.669216908231593,479
CAP,2025-12,32,boosting,local_scaled_shrink180,6,1.6623058132869253,479
CAP,2025-12,33,boosting,global60,0,1.293590530005751,479
CAP,2025-12,33,boosting,global180,1,1.3644687816609153,479
CAP,2025-12,33,boosting,scaled180,2,1.3567452976951029,479
CAP,2025-12,33,boosting,local180,3,1.3748531481908404,479
CAP,2025-12,33,boosting,local_scaled180,4,1.3704472191347372,479
CAP,2025-12,33,boosting,local_shrink180,5,1.3644367164859466,479
CAP,2025-12,33,boosting,local_scaled_shrink180,6,1.3560868782759705,479
CAP,2025-12,34,boosting,global60,0,1.2862390061162168,479
CAP,2025-12,34,boosting,global180,1,1.3521436649532232,479
CAP,2025-12,34,boosting,scaled180,2,1.352098403375683,479
CAP,2025-12,34,boosting,local180,3,1.345216213973641,479
CAP,2025-12,34,boosting,local_scaled180,4,1.3405528735203383,479
CAP,2025-12,34,boosting,local_shrink180,5,1.3455176759019736,479
CAP,2025-12,34,boosting,local_scaled_shrink180,6,1.34076240895894,479
CAP,2025-12,35,boosting,global60,0,1.2902864105047405,479
CAP,2025-12,35,boosting,global180,1,1.3692140001729152,479
CAP,2025-12,35,boosting,scaled180,2,1.3698605336576628,479
CAP,2025-12,35,boosting,local180,3,1.3773040387593083,479
CAP,2025-12,35,boosting,local_scaled180,4,1.373850864665391,479
CAP,2025-12,35,boosting,local_shrink180,5,1.37078655065202,479
CAP,2025-12,35,boosting,local_scaled_shrink180,6,1.3689152104363655,479
CAP,2025-12,36,threshold,global60,0,1.645343810415022,479
CAP,2025-12,36,threshold,global180,1,1.7477025590437276,479
CAP,2025-12,36,threshold,scaled180,2,1.7359439042556744,479
CAP,2025-12,36,threshold,local180,3,1.7799488996342094,479
CAP,2025-12,36,threshold,local_scaled180,4,1.776933296745703,479
CAP,2025-12,36,threshold,local_shrink180,5,1.7556433895563635,479
CAP,2025-12,36,threshold,local_scaled_shrink180,6,1.7497943480066793,479
CAP,2025-12,37,threshold,global60,0,1.5964971647152681,479
CAP,2025-12,37,threshold,global180,1,1.7039824921478672,479
CAP,2025-12,37,threshold,scaled180,2,1.6920166900736016,479
CAP,2025-12,37,threshold,local180,3,1.710362297444776,479
CAP,2025-12,37,threshold,local_scaled180,4,1.7057628475004796,479
CAP,2025-12,37,threshold,local_shrink180,5,1.7014829059879397,479
CAP,2025-12,37,threshold,local_scaled_shrink180,6,1.6933616982639212,479
CAP,2025-12,38,threshold,global60,0,1.5400685770830103,479
CAP,2025-12,38,threshold,global180,1,1.6410924327922976,479
CAP,2025-12,38,threshold,scaled180,2,1.6371621808608712,479
CAP,2025-12,38,threshold,local180,3,1.6366079732512677,479
CAP,2025-12,38,threshold,local_scaled180,4,1.6254816966082763,479
CAP,2025-12,38,threshold,local_shrink180,5,1.6357269681352324,479
CAP,2025-12,38,threshold,local_scaled_shrink180,6,1.6264126861933403,479
CAP,2025-12,39,threshold,global60,0,1.7421192340403513,479
CAP,2025-12,39,threshold,global180,1,1.86759754361362,479
CAP,2025-12,39,threshold,scaled180,2,1.8712784865655923,479
CAP,2025-12,39,threshold,local180,3,1.7750315181002714,479
CAP,2025-12,39,threshold,local_scaled180,4,1.76220466916175,479
CAP,2025-12,39,threshold,local_shrink180,5,1.8112344435583363,479
CAP,2025-12,39,threshold,local_scaled_shrink180,6,1.8053467911073484,479
CAP,2025-12,40,threshold,global60,0,1.5931404098389987,479
CAP,2025-12,40,threshold,global180,1,1.7238141727237581,479
CAP,2025-12,40,threshold,scaled180,2,1.730925461673011,479
CAP,2025-12,40,threshold,local180,3,1.6253413272204815,479
CAP,2025-12,40,threshold,local_scaled180,4,1.6196662899369971,479
CAP,2025-12,40,threshold,local_shrink180,5,1.6661546378289143,479
CAP,2025-12,40,threshold,local_scaled_shrink180,6,1.6673841809616061,479
CAP,2025-12,41,threshold,global60,0,1.5565329002952115,479
CAP,2025-12,41,threshold,global180,1,1.637227165760557,479
CAP,2025-12,41,threshold,scaled180,2,1.645427286657673,479
CAP,2025-12,41,threshold,local180,3,1.6338391361746423,479
CAP,2025-12,41,threshold,local_scaled180,4,1.6318784170899314,479
CAP,2025-12,41,threshold,local_shrink180,5,1.6292260561092935,479
CAP,2025-12,41,threshold,local_scaled_shrink180,6,1.6343221973569355,479
CAP,2025-12,42,threshold,global60,0,1.6453438104150353,479
CAP,2025-12,42,threshold,global180,1,1.7477025590437387,479
CAP,2025-12,42,threshold,scaled180,2,1.7359439042556912,479
CAP,2025-12,42,threshold,local180,3,1.7799488996342145,479
CAP,2025-12,42,threshold,local_scaled180,4,1.7769332967457072,479
CAP,2025-12,42,threshold,local_shrink180,5,1.7556433895563683,479
CAP,2025-12,42,threshold,local_scaled_shrink180,6,1.7497943480066853,479
CAP,2025-12,43,threshold,global60,0,1.5743912777733273,479
CAP,2025-12,43,threshold,global180,1,1.707900799726093,479
CAP,2025-12,43,threshold,scaled180,2,1.7011344242032156,479
CAP,2025-12,43,threshold,local180,3,1.7092885751083464,479
CAP,2025-12,43,threshold,local_scaled180,4,1.7060334679253306,479
CAP,2025-12,43,threshold,local_shrink180,5,1.7026288514004742,479
CAP,2025-12,43,threshold,local_scaled_shrink180,6,1.6981342709152987,479
CAP,2025-12,44,threshold,global60,0,1.4575232027407101,479
CAP,2025-12,44,threshold,global180,1,1.5488599761967423,479
CAP,2025-12,44,threshold,scaled180,2,1.5536312894126036,479
CAP,2025-12,44,threshold,local180,3,1.5503604621896299,479
CAP,2025-12,44,threshold,local_scaled180,4,1.5468500599521589,479
CAP,2025-12,44,threshold,local_shrink180,5,1.5441210414069346,479
CAP,2025-12,44,threshold,local_scaled_shrink180,6,1.5435249500208454,479
CAP,2025-12,45,threshold,global60,0,1.742119234040353,479
CAP,2025-12,45,threshold,global180,1,1.8675975436136247,479
CAP,2025-12,45,threshold,scaled180,2,1.8712784865655985,479
CAP,2025-12,45,threshold,local180,3,1.7750315181002732,479
CAP,2025-12,45,threshold,local_scaled180,4,1.7622046691617532,479
CAP,2025-12,45,threshold,local_shrink180,5,1.8112344435583405,479
CAP,2025-12,45,threshold,local_scaled_shrink180,6,1.805346791107354,479
CAP,2025-12,46,threshold,global60,0,1.5905031729060242,479
CAP,2025-12,46,threshold,global180,1,1.6973015496683785,479
CAP,2025-12,46,threshold,scaled180,2,1.7038103815078611,479
CAP,2025-12,46,threshold,local180,3,1.6377775234856338,479
CAP,2025-12,46,threshold,local_scaled180,4,1.6340184736053507,479
CAP,2025-12,46,threshold,local_shrink180,5,1.6603436003697722,479
CAP,2025-12,46,threshold,local_scaled_shrink180,6,1.6614063740517797,479
CAP,2025-12,47,threshold,global60,0,1.4152317074214877,479
CAP,2025-12,47,threshold,global180,1,1.5220235004563536,479
CAP,2025-12,47,threshold,scaled180,2,1.532523180270118,479
