definition,family,rule,sample,n,pinball,below,q_change,too_low,too_high,cost_5,missed_severity_5,cost_10,missed_severity_10,cost_20,missed_severity_20,event_5,alarm_5,tp_5,fp_5,fn_5,event_10,alarm_10,tp_10,fp_10,fn_10,event_20,alarm_20,tp_20,fp_20,fn_20,coverage_abs_error,conditional_abs_error
PCA,state_hist,local180,2026-02,128,1.77784720825563,0.1171875,-13.224396568147274,1.426740400426231,0.351106807829399,0.07109375,0.024664734933542556,0.033593750000000006,0.0018778867719653203,0.025,0.0,38.0,119.0,37.0,82.0,1.0,27.0,60.0,26.0,34.0,1.0,13.0,45.0,13.0,32.0,0.0,0.017187499999999994,0.084375
PCA,state_hist,local180,2026-03,105,2.0462539714980337,0.1523809523809524,-12.268634811843004,1.164712625904529,0.8815413455935045,0.04666666666666667,0.3041297222311219,0.06857142857142857,0.2584902322217251,0.02285714285714286,0.024368034926919826,41.0,60.0,38.0,22.0,3.0,31.0,43.0,25.0,18.0,6.0,16.0,30.0,15.0,15.0,1.0,0.05238095238095239,0.05238095238095238
PCA,state_hist,local_scaled180,full,509,1.8568998056347445,0.11198428290766209,-11.669042129446217,1.2691891855780209,0.5877106200567236,0.07328094302554028,0.12412738307748361,0.056385068762278986,0.22627541590656383,0.027308447937131632,0.11750178433469523,161.0,414.0,149.0,265.0,12.0,104.0,211.0,86.0,125.0,18.0,37.0,116.0,31.0,85.0,6.0,0.011984282907662083,0.012377210216110011
PCA,state_hist,local_scaled180,2025-12,139,2.136713563671878,0.10071942446043165,-11.91605209907061,1.3752868674895826,0.7614266961822954,0.07697841726618705,0.04147606859781389,0.060431654676258995,0.5785604081328781,0.04964028776978417,0.4118688097772179,48.0,135.0,46.0,89.0,2.0,29.0,53.0,23.0,30.0,6.0,7.0,26.0,2.0,24.0,5.0,0.0007194244604316474,0.012230215827338131
PCA,state_hist,local_scaled180,2026-01,137,1.497251478548403,0.10948905109489052,-9.284060130877101,1.0740182424416227,0.4232332361067803,0.09197080291970802,0.16295589449329767,0.06423357664233577,0.053813475006410295,0.010218978102189781,0.0,34.0,100.0,28.0,72.0,6.0,17.0,55.0,12.0,43.0,5.0,1.0,15.0,1.0,14.0,0.0,0.00948905109489051,0.018248175182481747
PCA,state_hist,local_scaled180,2026-02,128,1.763437890175872,0.09375,-13.590226458377852,1.4582241587390072,0.3052137314368648,0.07109375,0.024664734933542556,0.033593750000000006,0.0018778867719653203,0.025,0.0,38.0,119.0,37.0,82.0,1.0,27.0,60.0,26.0,34.0,1.0,13.0,45.0,13.0,32.0,0.0,0.0062500000000000056,0.060937500000000006
PCA,state_hist,local_scaled180,2026-03,105,2.069669649657629,0.1523809523809524,-12.111866452521735,1.152945041381575,0.916724608276054,0.04666666666666667,0.3041297222311219,0.06857142857142857,0.2584902322217251,0.02285714285714286,0.024368034926919826,41.0,60.0,38.0,22.0,3.0,31.0,43.0,25.0,18.0,6.0,16.0,30.0,15.0,15.0,1.0,0.05238095238095239,0.05238095238095238
PCA,state_hist,local_scaled_shrink180,full,509,1.8404957741376555,0.11198428290766209,-11.758777668974997,1.275624980985902,0.5648707931517533,0.07721021611001966,0.06191346294653168,0.05461689587426327,0.22178735424760967,0.0275049115913556,0.11750178433469523,161.0,474.0,153.0,321.0,8.0,104.0,212.0,87.0,125.0,17.0,37.0,117.0,31.0,86.0,6.0,0.011984282907662083,0.01944990176817289
PCA,state_hist,local_scaled_shrink180,2025-12,139,2.0984431575604097,0.09352517985611511,-11.766209891286085,1.3579740281778288,0.7404691293825811,0.07769784172661871,0.04147606859781389,0.05755395683453238,0.5785604081328781,0.050359712230215826,0.4118688097772179,48.0,136.0,46.0,90.0,2.0,29.0,49.0,23.0,26.0,6.0,7.0,27.0,2.0,25.0,5.0,0.006474820143884896,0.006474820143884898
PCA,state_hist,local_scaled_shrink180,2026-01,137,1.4611574855471552,0.10948905109489052,-9.35402841913729,1.0767059890849149,0.38445149646224014,0.09635036496350365,0.12549859927739523,0.0635036496350365,0.053813475006410295,0.010218978102189781,0.0,34.0,116.0,29.0,87.0,5.0,17.0,54.0,12.0,42.0,5.0,1.0,15.0,1.0,14.0,0.0,0.00948905109489051,0.018248175182481747
PCA,state_hist,local_scaled_shrink180,2026-02,128,1.8083580847650467,0.109375,-13.622617426059975,1.4656313652893154,0.3427267194757311,0.0703125,0.0,0.03671875,0.0018778867719653203,0.025,0.0,38.0,128.0,38.0,90.0,0.0,27.0,64.0,26.0,38.0,1.0,13.0,45.0,13.0,32.0,0.0,0.009374999999999994,0.0765625
PCA,state_hist,local_scaled_shrink180,2026-03,105,2.0331460930026988,0.14285714285714285,-12.614454615828775,1.1945256204137153,0.8386204725889832,0.05999999999999999,0.08148067622557476,0.06095238095238095,0.23673381903689034,0.02285714285714286,0.024368034926919826,41.0,94.0,40.0,54.0,1.0,31.0,45.0,26.0,19.0,5.0,16.0,30.0,15.0,15.0,1.0,0.042857142857142844,0.04285714285714286
PCA,state_hist,local_shrink180,full,509,1.8444358607920635,0.11198428290766209,-11.611100805254054,1.262728071916458,0.5817077888756056,0.07603143418467584,0.04510507197661941,0.05284872298624755,0.22178735424760967,0.025933202357563852,0.111650333551125,161.0,478.0,154.0,324.0,7.0,104.0,203.0,87.0,116.0,17.0,37.0,119.0,32.0,87.0,5.0,0.011984282907662083,0.01944990176817289
PCA,state_hist,local_shrink180,2025-12,139,2.113446364748082,0.10071942446043165,-11.397394586893384,1.326280971501253,0.787165393246829,0.07769784172661871,0.04147606859781389,0.05323741007194245,0.5785604081328781,0.04460431654676259,0.39044155474961184,48.0,136.0,46.0,90.0,2.0,29.0,43.0,23.0,20.0,6.0,7.0,29.0,3.0,26.0,4.0,0.0007194244604316474,0.010791366906474819
PCA,state_hist,local_shrink180,2026-01,137,1.4608246528354294,0.10948905109489052,-9.42395523382005,1.082966119135191,0.3778585337002386,0.09635036496350365,0.12549859927739523,0.06277372262773724,0.053813475006410295,0.010218978102189781,0.0,34.0,116.0,29.0,87.0,5.0,17.0,53.0,12.0,41.0,5.0,1.0,15.0,1.0,14.0,0.0,0.00948905109489051,0.018248175182481747
PCA,state_hist,local_shrink180,2026-02,128,1.8258590865216269,0.1171875,-13.226960384775861,1.4317723317494035,0.39408675477222327,0.0703125,0.0,0.03515625,0.0018778867719653203,0.025,0.0,38.0,128.0,38.0,90.0,0.0,27.0,62.0,26.0,36.0,1.0,13.0,45.0,13.0,32.0,0.0,0.017187499999999994,0.084375
PCA,state_hist,local_shrink180,2026-03,105,2.0114844564757606,0.12380952380952381,-12.777901581061673,1.2070696836319825,0.8044147728437782,0.05428571428571428,0.0,0.06095238095238095,0.23673381903689034,0.02285714285714286,0.024368034926919826,41.0,98.0,41.0,57.0,0.0,31.0,45.0,26.0,19.0,5.0,16.0,30.0,15.0,15.0,1.0,0.023809523809523808,0.023809523809523808
PCA,state_hist,scaled180,full,509,1.8476040002961989,0.10609037328094302,-11.848513208503775,1.2844120021593466,0.5631919981368527,0.06817288801571708,0.00597184389378534,0.05402750491159136,0.22131511553088756,0.028683693516699412,0.11750178433469523,161.0,498.0,160.0,338.0,1.0,104.0,219.0,88.0,131.0,16.0,37.0,123.0,31.0,92.0,6.0,0.006090373280943015,0.024950884086444015
PCA,state_hist,scaled180,2025-12,139,2.0706863771031263,0.09352517985611511,-11.616367683501565,1.3417125514314932,0.7289738256716329,0.06546762589928055,0.0,0.060431654676258995,0.5785604081328781,0.05467625899280575,0.4118688097772179,48.0,139.0,48.0,91.0,0.0,29.0,53.0,23.0,30.0,6.0,7.0,33.0,2.0,31.0,5.0,0.006474820143884896,0.006474820143884898
PCA,state_hist,scaled180,2026-01,137,1.4316870603436807,0.10218978102189781,-9.423996707397482,1.0800560925079847,0.35163096783569586,0.07445255474452554,0.02218736161997619,0.05912408759124089,0.053813475006410295,0.010218978102189781,0.0,34.0,126.0,33.0,93.0,1.0,17.0,48.0,12.0,36.0,5.0,1.0,15.0,1.0,14.0,0.0,0.0021897810218978048,0.010948905109489052
PCA,state_hist,scaled180,2026-02,128,1.8789796826204457,0.09375,-13.655008393742097,1.4756087121662465,0.40337097045419923,0.0703125,0.0,0.034375,0.0,0.025,0.0,38.0,128.0,38.0,90.0,0.0,27.0,71.0,27.0,44.0,0.0,13.0,45.0,13.0,32.0,0.0,0.0062500000000000056,0.0921875
PCA,state_hist,scaled180,2026-03,105,2.056709553246948,0.14285714285714285,-13.117042779135819,1.242114901135774,0.8145946521111738,0.06095238095238094,0.0,0.06285714285714285,0.23673381903689034,0.02285714285714286,0.024368034926919826,41.0,105.0,41.0,64.0,0.0,31.0,47.0,26.0,21.0,5.0,16.0,30.0,15.0,15.0,1.0,0.042857142857142844,0.04285714285714286
PCA,threshold,global180,full,509,2.009252726830841,0.12180746561886051,-11.84127520163916,1.2999254541949952,0.7093272726358455,0.06345776031434186,0.18449697040965338,0.06424361493123773,0.2287712153656959,0.042436149312377214,0.25804226060636215,161.0,434.0,156.0,278.0,5.0,104.0,291.0,90.0,201.0,14.0,37.0,73.0,19.0,54.0,18.0,0.021807465618860503,0.06385068762278978
PCA,threshold,global180,2025-12,139,2.294821902791997,0.06474820143884892,-12.181041125603473,1.4149467137895524,0.8798751890024444,0.06906474820143886,0.5766777414531582,0.05683453237410072,0.5207334586311669,0.04316546762589928,0.4105666163454575,48.0,124.0,46.0,78.0,2.0,29.0,78.0,26.0,52.0,3.0,7.0,27.0,3.0,24.0,4.0,0.035251798561151085,0.035251798561151085
PCA,threshold,global180,2026-01,137,1.5262357824703359,0.10948905109489052,-10.857706376770116,1.2185448349641874,0.3076909475061488,0.07737226277372262,0.04555799737837148,0.06861313868613138,0.06927404300473751,0.0051094890510948905,0.0,34.0,120.0,32.0,88.0,2.0,17.0,71.0,13.0,58.0,4.0,1.0,8.0,1.0,7.0,0.0,0.00948905109489051,0.050364963503649635
PCA,threshold,global180,2026-02,128,2.115285520533098,0.140625,-12.9057842002246,1.431809118540937,0.6834764019921609,0.06171875,0.05866645496631004,0.06875,0.09531782214341103,0.054687500000000014,0.2329089763862763,38.0,107.0,37.0,70.0,1.0,27.0,85.0,24.0,61.0,3.0,13.0,23.0,7.0,16.0,6.0,0.040624999999999994,0.12343749999999999
PCA,threshold,global180,2026-03,105,2.1321766156394073,0.19047619047619047,-11.37712580884948,1.0930690800492497,1.039107535590158,0.04,0.0,0.06285714285714286,0.21306069281334636,0.07523809523809524,0.4234514476112036,41.0,83.0,41.0,42.0,0.0,31.0,57.0,27.0,30.0,4.0,16.0,15.0,8.0,7.0,8.0,0.09047619047619046,0.09047619047619049
PCA,threshold,global60,full,509,2.0627777015317275,0.10609037328094302,-13.551302049893057,1.4591803680079347,0.603597333523793,0.06483300589390963,0.14086638058272946,0.06935166994106093,0.22002034455770628,0.036935166994106094,0.21601824712630743,161.0,441.0,156.0,285.0,5.0,104.0,327.0,91.0,236.0,13.0,37.0,105.0,25.0,80.0,12.0,0.006090373280943015,0.0481335952848723
PCA,threshold,global60,2025-12,139,2.4517347899430746,0.07194244604316546,-14.691464603637316,1.6565761155277061,0.7951586744153686,0.07194244604316546,0.45447768548899004,0.07553956834532376,0.5515581238660335,0.04748201438848921,0.38227765835126787,48.0,118.0,45.0,73.0,3.0,29.0,94.0,25.0,69.0,4.0,7.0,43.0,4.0,39.0,3.0,0.02805755395683454,0.035251798561151085
PCA,threshold,global60,2026-01,137,1.5309665670215733,0.10218978102189781,-10.553674894502796,1.191655080015252,0.33931148700632086,0.0700729927007299,0.0074400233427152785,0.07372262773722628,0.10190688422363751,0.005109489051094891,0.0,34.0,120.0,33.0,87.0,1.0,17.0,68.0,12.0,56.0,5.0,1.0,8.0,1.0,7.0,0.0,0.0021897810218978048,0.0489051094890511
PCA,threshold,global60,2026-02,128,2.199388483188611,0.09375,-15.83935774484383,1.704241033822219,0.4951474493663918,0.06875,0.05866645496631004,0.06953125000000002,0.0946417370961189,0.04765625000000001,0.14504675798147482,38.0,116.0,37.0,79.0,1.0,27.0,96.0,25.0,71.0,2.0,13.0,34.0,9.0,25.0,4.0,0.0062500000000000056,0.0921875
PCA,threshold,global60,2026-03,105,2.075224464261565,0.17142857142857143,-13.163884872410344,1.2481821806319433,0.8270422836296217,0.043809523809523805,0.0,0.055238095238095246,0.0880799111957359,0.051428571428571435,0.36429245956986167,41.0,87.0,41.0,46.0,0.0,31.0,69.0,29.0,40.0,2.0,16.0,20.0,11.0,9.0,5.0,0.07142857142857142,0.07142857142857141
PCA,threshold,local180,full,509,2.0393450822800396,0.1237721021611002,-12.627638032926146,1.373707344555744,0.6656377377242958,0.06522593320235757,0.20589062924761953,0.0681728880157171,0.23789431534432315,0.03320235756385068,0.16353037361632689,161.0,413.0,153.0,260.0,8.0,104.0,311.0,90.0,221.0,14.0,37.0,96.0,26.0,70.0,11.0,0.023772102161100192,0.03516699410609037
PCA,threshold,local180,2025-12,139,2.520157898459207,0.09352517985611511,-14.395730058827933,1.6368023173464747,0.8833555811127322,0.07482014388489208,0.5766777414531582,0.08633093525179857,0.5714748010971084,0.050359712230215826,0.4118688097772179,48.0,132.0,46.0,86.0,2.0,29.0,109.0,25.0,84.0,4.0,7.0,27.0,2.0,25.0,5.0,0.006474820143884896,0.03237410071942446
PCA,threshold,local180,2026-01,137,1.5645069020649949,0.12408759124087591,-10.748934034080065,1.2125824360815485,0.3519244659834463,0.0854014598540146,0.06259377361807526,0.05328467153284672,0.017500674643635573,0.0072992700729927005,0.0,34.0,111.0,30.0,81.0,4.0,17.0,70.0,15.0,55.0,2.0,1.0,11.0,1.0,10.0,0.0,0.024087591240875908,0.05182481751824817
PCA,threshold,local180,2026-02,128,1.965008101412025,0.109375,-14.249789369824896,1.5377418418928563,0.42726625951916875,0.05546875,0.05866645496631004,0.060156250000000015,0.0946417370961189,0.040625,0.04126132128141802,38.0,99.0,37.0,62.0,1.0,27.0,84.0,25.0,59.0,2.0,13.0,35.0,10.0,25.0,3.0,0.009374999999999994,0.060937500000000006
PCA,threshold,local180,2026-03,105,2.1130115850577806,0.18095238095238095,-10.760802653102582,1.0356834929738663,1.0773280920839148,0.0380952380952381,0.08148067622557476,0.07333333333333335,0.2584902322217251,0.035238095238095235,0.19719758559671993,41.0,71.0,40.0,31.0,1.0,31.0,48.0,25.0,23.0,6.0,16.0,23.0,13.0,10.0,3.0,0.08095238095238094,0.08095238095238096
PCA,threshold,local_scaled180,full,509,1.9623767767634437,0.11787819253438114,-12.528855709142036,1.3571201048635144,0.6052566718999293,0.06051080550098232,0.033655831020356894,0.06660117878192534,0.2027470234347933,0.03261296660117879,0.16262826311330647,161.0,419.0,156.0,263.0,5.0,104.0,303.0,90.0,213.0,14.0,37.0,93.0,26.0,67.0,11.0,0.017878192534381138,0.02927308447937131
PCA,threshold,local_scaled180,2025-12,139,2.235971771612495,0.09352517985611511,-13.329987474584238,1.5124668720798708,0.723504899532624,0.061151079136690635,0.0,0.07266187050359713,0.4241586494504734,0.046762589928057555,0.4118688097772179,48.0,133.0,48.0,85.0,0.0,29.0,100.0,26.0,74.0,3.0,7.0,22.0,2.0,20.0,5.0,0.006474820143884896,0.046762589928057555
PCA,threshold,local_scaled180,2026-01,137,1.5355423027012869,0.12408759124087591,-10.346840934613004,1.1734975971931427,0.3620447055081444,0.08394160583941605,0.06259377361807526,0.051824817518248176,0.017500674643635573,0.005839416058394161,0.0,34.0,109.0,30.0,79.0,4.0,17.0,68.0,15.0,53.0,2.0,1.0,9.0,1.0,8.0,0.0,0.024087591240875908,0.05182481751824817
PCA,threshold,local_scaled180,2026-02,128,1.9396872934926388,0.078125,-15.338414748215351,1.6331860451560587,0.3065012483365801,0.05078125,0.0,0.06328125000000001,0.0946417370961189,0.03671875000000001,0.034292276357408336,38.0,103.0,38.0,65.0,0.0,27.0,88.0,25.0,63.0,2.0,13.0,40.0,11.0,29.0,2.0,0.021875000000000006,0.045312500000000006
PCA,threshold,local_scaled180,2026-03,105,2.1847660388697334,0.19047619047619047,-10.890333344500394,1.0545167005808644,1.1302493382888688,0.04095238095238096,0.08148067622557476,0.08190476190476192,0.28312807504964477,0.043809523809523805,0.2013200951608708,41.0,74.0,40.0,34.0,1.0,31.0,47.0,24.0,23.0,7.0,16.0,22.0,12.0,10.0,4.0,0.09047619047619046,0.09047619047619047
PCA,threshold,local_scaled_shrink180,full,509,1.9531660517595908,0.11394891944990176,-12.457018723142928,1.3497337036232093,0.6034323481363815,0.0644400785854617,0.1538351709434265,0.06110019646365423,0.2146661262664339,0.035559921414538315,0.17515240925233852,161.0,429.0,155.0,274.0,6.0,104.0,305.0,93.0,212.0,11.0,37.0,88.0,24.0,64.0,13.0,0.013948919449901759,0.03241650294695482
PCA,threshold,local_scaled_shrink180,2025-12,139,2.2371991034357666,0.07194244604316546,-13.353979533158158,1.5147488905338506,0.7224502129019158,0.06762589928057552,0.3933903667849405,0.06690647482014389,0.5207334586311669,0.04244604316546763,0.4105666163454575,48.0,132.0,47.0,85.0,1.0,29.0,92.0,26.0,66.0,3.0,7.0,26.0,3.0,23.0,4.0,0.02805755395683454,0.028057553956834534
PCA,threshold,local_scaled_shrink180,2026-01,137,1.516712486045314,0.11678832116788321,-10.549505121022122,1.1898543923043656,0.3268580937409484,0.08102189781021897,0.055153750275359986,0.05255474452554745,0.017500674643635573,0.0051094890510948905,0.0,34.0,115.0,31.0,84.0,3.0,17.0,69.0,15.0,54.0,2.0,1.0,8.0,1.0,7.0,0.0,0.016788321167883202,0.04452554744525547
PCA,threshold,local_scaled_shrink180,2026-02,128,1.9745901890638264,0.0859375,-14.649927506714874,1.5747124829781343,0.3998777060856918,0.060937500000000006,0.05866645496631004,0.06484375,0.0946417370961189,0.04062500000000001,0.04126132128141802,38.0,106.0,37.0,69.0,1.0,27.0,90.0,25.0,65.0,2.0,13.0,35.0,10.0,25.0,3.0,0.014062500000000006,0.06875
PCA,threshold,local_scaled_shrink180,2026-03,105,2.120511335044594,0.2,-11.085204309821261,1.0656296170772286,1.0548817179673657,0.04285714285714286,0.08148067622557476,0.060000000000000005,0.21306069281334636,0.060000000000000005,0.2552606429847639,41.0,76.0,40.0,36.0,1.0,31.0,54.0,27.0,27.0,4.0,16.0,19.0,10.0,9.0,6.0,0.1,0.1
PCA,threshold,local_shrink180,full,509,1.9940078874185658,0.11984282907662082,-12.234456617282655,1.3337872976616822,0.6602205897568839,0.06168958742632613,0.18449697040965338,0.0669941060903733,0.23340625368536902,0.03654223968565816,0.18538231964238638,161.0,425.0,156.0,269.0,5.0,104.0,315.0,91.0,224.0,13.0,37.0,83.0,23.0,60.0,14.0,0.019842829076620813,0.038310412573673874
PCA,threshold,local_shrink180,2025-12,139,2.3813373414957564,0.06474820143884892,-13.288385592215706,1.523259259655029,0.8580780818407275,0.07338129496402877,0.5766777414531582,0.08129496402877698,0.5714748010971084,0.04244604316546763,0.4105666163454575,48.0,130.0,46.0,84.0,2.0,29.0,102.0,25.0,77.0,4.0,7.0,26.0,3.0,23.0,4.0,0.035251798561151085,0.035251798561151085
PCA,threshold,local_shrink180,2026-01,137,1.5346337673503803,0.12408759124087591,-10.80332020542509,1.2144898780311393,0.3201438893192407,0.07445255474452554,0.04555799737837148,0.05693430656934307,0.017500674643635573,0.0051094890510948905,0.0,34.0,116.0,32.0,84.0,2.0,17.0,75.0,15.0,60.0,2.0,1.0,8.0,1.0,7.0,0.0,0.024087591240875908,0.051824817518248176
PCA,threshold,local_shrink180,2026-02,128,2.0004124838432817,0.1015625,-13.577786785024749,1.4808020475039685,0.5196104363393129,0.05859375,0.05866645496631004,0.06093750000000001,0.0946417370961189,0.043750000000000004,0.08194119931684274,38.0,103.0,37.0,66.0,1.0,27.0,85.0,25.0,60.0,2.0,13.0,29.0,9.0,20.0,4.0,0.0015624999999999944,0.084375
PCA,threshold,local_shrink180,2026-03,105,2.0728238111352177,0.20952380952380953,-11.06896423097603,1.0593992575902202,1.0134245535449975,0.03333333333333333,0.0,0.06857142857142857,0.23673381903689034,0.06095238095238095,0.2552606429847639,41.0,76.0,41.0,35.0,0.0,31.0,53.0,26.0,27.0,5.0,16.0,20.0,10.0,10.0,6.0,0.10952380952380952,0.10952380952380952
PCA,threshold,scaled180,full,509,2.0102696365959876,0.11591355599214145,-12.385181737143819,1.348978733366929,0.661290903229058,0.06444007858546169,0.18449697040965338,0.06777996070726917,0.2287712153656959,0.04007858546168959,0.23661959158926502,161.0,439.0,156.0,283.0,5.0,104.0,309.0,90.0,219.0,14.0,37.0,81.0,21.0,60.0,16.0,0.015913555992141448,0.054027504911591355
PCA,threshold,scaled180,2025-12,139,2.285947086932844,0.06474820143884892,-13.377971591732074,1.5217829741552111,0.7641641127776333,0.07194244604316546,0.5766777414531582,0.06762589928057552,0.5207334586311669,0.046762589928057555,0.4105666163454575,48.0,128.0,46.0,82.0,2.0,29.0,93.0,26.0,67.0,3.0,7.0,32.0,3.0,29.0,4.0,0.035251798561151085,0.035251798561151085
PCA,threshold,scaled180,2026-01,137,1.5214250145131145,0.11678832116788321,-10.75216930743124,1.2085654219279665,0.3128595925851481,0.07737226277372264,0.04555799737837148,0.06715328467153284,0.06927404300473751,0.00437956204379562,0.0,34.0,120.0,32.0,88.0,2.0,17.0,69.0,13.0,56.0,4.0,1.0,7.0,1.0,6.0,0.0,0.016788321167883202,0.04452554744525547
PCA,threshold,scaled180,2026-02,128,2.1023467500535,0.109375,-13.961440265214396,1.525524287342059,0.5768224627114412,0.06406250000000001,0.05866645496631004,0.07265625,0.09531782214341103,0.049218750000000006,0.18572663601689954,38.0,110.0,37.0,73.0,1.0,27.0,90.0,24.0,66.0,3.0,13.0,26.0,8.0,18.0,5.0,0.009374999999999994,0.1078125
