definition,variant,information,calibration,threshold_bp,sample,strategy,fold,n,events,alarms,true_positives,false_positives,false_negatives,alarm_rate,recall,precision,cost,missed_severity_bp
PCA,original,R,calibrated,-10.0,full,linear,2026-02,128,27.0,87.0,27.0,60.0,0.0,0.6796875,1.0,0.3103448275862069,0.046875,0.0
PCA,original,R,calibrated,-10.0,full,linear,2026-03,105,31.0,64.0,29.0,35.0,2.0,0.6095238095238096,0.9354838709677419,0.453125,0.05047619047619048,0.09826841357871903
PCA,original,R,calibrated,-10.0,full,threshold,2025-12,139,29.0,93.0,25.0,68.0,4.0,0.6690647482014388,0.8620689655172413,0.26881720430107525,0.0748201438848921,0.5515581238660335
PCA,original,R,calibrated,-10.0,full,threshold,2026-01,137,17.0,53.0,12.0,41.0,5.0,0.38686131386861317,0.7058823529411765,0.22641509433962265,0.06277372262773724,0.12745207054761323
PCA,original,R,calibrated,-10.0,full,threshold,2026-02,128,27.0,82.0,27.0,55.0,0.0,0.640625,1.0,0.32926829268292684,0.04296875,0.0
PCA,original,R,calibrated,-10.0,full,threshold,2026-03,105,31.0,68.0,27.0,41.0,4.0,0.6476190476190476,0.8709677419354839,0.39705882352941174,0.07333333333333335,0.17181294020292118
PCA,original,R,calibrated,-10.0,full,historical,2025-12,139,29.0,139.0,29.0,110.0,0.0,1.0,1.0,0.20863309352517986,0.07913669064748201,0.0
PCA,original,R,calibrated,-10.0,full,historical,2026-01,137,17.0,137.0,17.0,120.0,0.0,1.0,1.0,0.12408759124087591,0.08759124087591241,0.0
PCA,original,R,calibrated,-10.0,full,historical,2026-02,128,27.0,128.0,27.0,101.0,0.0,1.0,1.0,0.2109375,0.07890625,0.0
PCA,original,R,calibrated,-10.0,full,historical,2026-03,105,31.0,105.0,31.0,74.0,0.0,1.0,1.0,0.29523809523809524,0.07047619047619046,0.0
PCA,original,R,calibrated,-10.0,full,state_hist,2025-12,139,29.0,77.0,25.0,52.0,4.0,0.5539568345323741,0.8620689655172413,0.3246753246753247,0.06330935251798561,0.5515581238660335
PCA,original,R,calibrated,-10.0,full,state_hist,2026-01,137,17.0,53.0,13.0,40.0,4.0,0.38686131386861317,0.7647058823529411,0.24528301886792453,0.055474452554744536,0.036214570298389086
PCA,original,R,calibrated,-10.0,full,state_hist,2026-02,128,27.0,70.0,27.0,43.0,0.0,0.546875,1.0,0.38571428571428573,0.03359375,0.0
PCA,original,R,calibrated,-10.0,full,state_hist,2026-03,105,31.0,73.0,28.0,45.0,3.0,0.6952380952380952,0.9032258064516129,0.3835616438356164,0.06857142857142856,0.15108407699099588
PCA,original,R,calibrated,-10.0,full,always_alarm,2025-12,139,29.0,139.0,29.0,110.0,0.0,1.0,1.0,0.20863309352517986,0.07913669064748201,0.0
PCA,original,R,calibrated,-10.0,full,always_alarm,2026-01,137,17.0,137.0,17.0,120.0,0.0,1.0,1.0,0.12408759124087591,0.08759124087591241,0.0
PCA,original,R,calibrated,-10.0,full,always_alarm,2026-02,128,27.0,128.0,27.0,101.0,0.0,1.0,1.0,0.2109375,0.07890625,0.0
PCA,original,R,calibrated,-10.0,full,always_alarm,2026-03,105,31.0,105.0,31.0,74.0,0.0,1.0,1.0,0.29523809523809524,0.07047619047619046,0.0
PCA,original,R,calibrated,-10.0,full,never_alarm,2025-12,139,29.0,0.0,0.0,0.0,29.0,0.0,0.0,,0.18776978417266188,1.8061985596405814
PCA,original,R,calibrated,-10.0,full,never_alarm,2026-01,137,17.0,0.0,0.0,0.0,17.0,0.0,0.0,,0.11167883211678832,0.6013311895907325
PCA,original,R,calibrated,-10.0,full,never_alarm,2026-02,128,27.0,0.0,0.0,0.0,27.0,0.0,0.0,,0.18984375,2.029933751849533
PCA,original,R,calibrated,-10.0,full,never_alarm,2026-03,105,31.0,0.0,0.0,0.0,31.0,0.0,0.0,,0.2657142857142857,3.0232217621839683
PCA,original,R,calibrated,-10.0,nonoverlap,ml_selected,2025-12,40,7.0,23.0,6.0,17.0,1.0,0.575,0.8571428571428571,0.2608695652173913,0.06500000000000002,0.5119236269720564
PCA,original,R,calibrated,-10.0,nonoverlap,ml_selected,2026-01,37,5.0,12.5,3.0,9.5,2.0,0.33783783783783783,0.6,0.24,0.07432432432432433,0.17454157953760027
PCA,original,R,calibrated,-10.0,nonoverlap,ml_selected,2026-02,36,9.0,26.5,9.0,17.5,0.0,0.7361111111111112,1.0,0.33962264150943394,0.048611111111111126,0.0
PCA,original,R,calibrated,-10.0,nonoverlap,ml_selected,2026-03,25,9.0,16.25,8.0,8.25,1.0,0.65,0.8888888888888888,0.49230769230769234,0.069,0.27050849688320594
PCA,original,R,calibrated,-10.0,nonoverlap,linear,2025-12,40,7.0,28.0,6.0,22.0,1.0,0.7,0.8571428571428571,0.21428571428571427,0.0775,0.5119236269720564
PCA,original,R,calibrated,-10.0,nonoverlap,linear,2026-01,37,5.0,28.0,5.0,23.0,0.0,0.7567567567567568,1.0,0.17857142857142858,0.06216216216216217,0.0
PCA,original,R,calibrated,-10.0,nonoverlap,linear,2026-02,36,9.0,26.0,9.0,17.0,0.0,0.7222222222222222,1.0,0.34615384615384615,0.04722222222222223,0.0
PCA,original,R,calibrated,-10.0,nonoverlap,linear,2026-03,25,9.0,14.0,8.0,6.0,1.0,0.56,0.8888888888888888,0.5714285714285714,0.06000000000000001,0.27050849688320594
PCA,original,R,calibrated,-10.0,nonoverlap,threshold,2025-12,40,7.0,28.0,6.0,22.0,1.0,0.7,0.8571428571428571,0.21428571428571427,0.0775,0.5119236269720564
PCA,original,R,calibrated,-10.0,nonoverlap,threshold,2026-01,37,5.0,13.0,3.0,10.0,2.0,0.35135135135135137,0.6,0.23076923076923078,0.07567567567567568,0.3419538187525955
PCA,original,R,calibrated,-10.0,nonoverlap,threshold,2026-02,36,9.0,25.0,9.0,16.0,0.0,0.6944444444444444,1.0,0.36,0.044444444444444446,0.0
PCA,original,R,calibrated,-10.0,nonoverlap,threshold,2026-03,25,9.0,15.0,8.0,7.0,1.0,0.6,0.8888888888888888,0.5333333333333333,0.064,0.27050849688320594
PCA,original,R,calibrated,-10.0,nonoverlap,historical,2025-12,40,7.0,40.0,7.0,33.0,0.0,1.0,1.0,0.175,0.0825,0.0
PCA,original,R,calibrated,-10.0,nonoverlap,historical,2026-01,37,5.0,37.0,5.0,32.0,0.0,1.0,1.0,0.13513513513513514,0.0864864864864865,0.0
PCA,original,R,calibrated,-10.0,nonoverlap,historical,2026-02,36,9.0,36.0,9.0,27.0,0.0,1.0,1.0,0.25,0.07500000000000001,0.0
PCA,original,R,calibrated,-10.0,nonoverlap,historical,2026-03,25,9.0,25.0,9.0,16.0,0.0,1.0,1.0,0.36,0.064,0.0
PCA,original,R,calibrated,-10.0,nonoverlap,state_hist,2025-12,40,7.0,24.0,6.0,18.0,1.0,0.6,0.8571428571428571,0.25,0.0675,0.5119236269720564
PCA,original,R,calibrated,-10.0,nonoverlap,state_hist,2026-01,37,5.0,16.0,4.0,12.0,1.0,0.43243243243243246,0.8,0.25,0.05675675675675676,0.013765458045298396
PCA,original,R,calibrated,-10.0,nonoverlap,state_hist,2026-02,36,9.0,22.0,9.0,13.0,0.0,0.6111111111111112,1.0,0.4090909090909091,0.03611111111111112,0.0
PCA,original,R,calibrated,-10.0,nonoverlap,state_hist,2026-03,25,9.0,16.0,7.0,9.0,2.0,0.64,0.7777777777777778,0.4375,0.10800000000000001,0.5351259932232979
PCA,original,R,calibrated,-10.0,nonoverlap,always_alarm,2025-12,40,7.0,40.0,7.0,33.0,0.0,1.0,1.0,0.175,0.0825,0.0
PCA,original,R,calibrated,-10.0,nonoverlap,always_alarm,2026-01,37,5.0,37.0,5.0,32.0,0.0,1.0,1.0,0.13513513513513514,0.0864864864864865,0.0
PCA,original,R,calibrated,-10.0,nonoverlap,always_alarm,2026-02,36,9.0,36.0,9.0,27.0,0.0,1.0,1.0,0.25,0.07500000000000001,0.0
PCA,original,R,calibrated,-10.0,nonoverlap,always_alarm,2026-03,25,9.0,25.0,9.0,16.0,0.0,1.0,1.0,0.36,0.064,0.0
PCA,original,R,calibrated,-10.0,nonoverlap,never_alarm,2025-12,40,7.0,0.0,0.0,0.0,7.0,0.0,0.0,,0.15750000000000003,1.5367736973076471
PCA,original,R,calibrated,-10.0,nonoverlap,never_alarm,2026-01,37,5.0,0.0,0.0,0.0,5.0,0.0,0.0,,0.12162162162162163,0.8370026359961453
PCA,original,R,calibrated,-10.0,nonoverlap,never_alarm,2026-02,36,9.0,0.0,0.0,0.0,9.0,0.0,0.0,,0.22499999999999998,2.9401002416506095
PCA,original,R,calibrated,-10.0,nonoverlap,never_alarm,2026-03,25,9.0,0.0,0.0,0.0,9.0,0.0,0.0,,0.32400000000000007,3.001513185924237
PCA,original,R,calibrated,-20.0,full,ml_selected,2025-12,139,7.0,30.0,3.0,27.0,4.0,0.2158273381294964,0.42857142857142855,0.1,0.04532374100719425,0.39048657010932203
PCA,original,R,calibrated,-20.0,full,ml_selected,2026-01,137,1.0,9.25,1.0,8.25,0.0,0.06751824817518248,1.0,0.10810810810810811,0.00602189781021898,0.0
PCA,original,R,calibrated,-20.0,full,ml_selected,2026-02,128,13.0,35.0,13.0,22.0,0.0,0.2734375,1.0,0.37142857142857144,0.0171875,0.0
PCA,original,R,calibrated,-20.0,full,ml_selected,2026-03,105,16.0,22.25,11.75,10.5,4.25,0.2119047619047619,0.734375,0.5280898876404494,0.04642857142857143,0.27914491664932944
PCA,original,R,calibrated,-20.0,full,linear,2025-12,139,7.0,43.0,4.0,39.0,3.0,0.30935251798561153,0.5714285714285714,0.09302325581395349,0.04748201438848921,0.38227765835126787
PCA,original,R,calibrated,-20.0,full,linear,2026-01,137,1.0,2.0,0.0,2.0,1.0,0.014598540145985401,0.0,0.0,0.008029197080291971,0.026432478600494757
PCA,original,R,calibrated,-20.0,full,linear,2026-02,128,13.0,29.0,11.0,18.0,2.0,0.2265625,0.8461538461538461,0.3793103448275862,0.028125,0.022400904456789272
PCA,original,R,calibrated,-20.0,full,linear,2026-03,105,16.0,24.0,10.0,14.0,6.0,0.22857142857142856,0.625,0.4166666666666667,0.06476190476190477,0.3696811959844644
PCA,original,R,calibrated,-20.0,full,threshold,2025-12,139,7.0,43.0,4.0,39.0,3.0,0.30935251798561153,0.5714285714285714,0.09302325581395349,0.047482014388489216,0.38227765835126787
PCA,original,R,calibrated,-20.0,full,threshold,2026-01,137,1.0,5.0,1.0,4.0,0.0,0.0364963503649635,1.0,0.2,0.0029197080291970805,0.0
PCA,original,R,calibrated,-20.0,full,threshold,2026-02,128,13.0,29.0,11.0,18.0,2.0,0.2265625,0.8461538461538461,0.3793103448275862,0.028125000000000004,0.022400904456789272
PCA,original,R,calibrated,-20.0,full,threshold,2026-03,105,16.0,23.0,11.0,12.0,5.0,0.21904761904761905,0.6875,0.4782608695652174,0.054285714285714284,0.3233497772947291
PCA,original,R,calibrated,-20.0,full,historical,2025-12,139,7.0,24.0,1.0,23.0,6.0,0.17266187050359713,0.14285714285714285,0.041666666666666664,0.05539568345323742,0.48036130092858514
PCA,original,R,calibrated,-20.0,full,historical,2026-01,137,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.006569343065693431,0.026432478600494757
PCA,original,R,calibrated,-20.0,full,historical,2026-02,128,13.0,54.0,6.0,48.0,7.0,0.421875,0.46153846153846156,0.1111111111111111,0.08671875,0.28231272582072453
PCA,original,R,calibrated,-20.0,full,historical,2026-03,105,16.0,103.0,15.0,88.0,1.0,0.9809523809523809,0.9375,0.14563106796116504,0.0923809523809524,0.18157835884577547
PCA,original,R,calibrated,-20.0,full,state_hist,2025-12,139,7.0,35.0,4.0,31.0,3.0,0.2517985611510791,0.5714285714285714,0.11428571428571428,0.04172661870503597,0.36219761211513235
PCA,original,R,calibrated,-20.0,full,state_hist,2026-01,137,1.0,13.0,1.0,12.0,0.0,0.0948905109489051,1.0,0.07692307692307693,0.008759124087591242,0.0
PCA,original,R,calibrated,-20.0,full,state_hist,2026-02,128,13.0,45.0,13.0,32.0,0.0,0.3515625,1.0,0.28888888888888886,0.025,0.0
PCA,original,R,calibrated,-20.0,full,state_hist,2026-03,105,16.0,30.0,15.0,15.0,1.0,0.2857142857142857,0.9375,0.5,0.02285714285714286,0.024368034926919826
PCA,original,R,calibrated,-20.0,full,always_alarm,2025-12,139,7.0,139.0,7.0,132.0,0.0,1.0,1.0,0.050359712230215826,0.0949640287769784,0.0
PCA,original,R,calibrated,-20.0,full,always_alarm,2026-01,137,1.0,137.0,1.0,136.0,0.0,1.0,1.0,0.0072992700729927005,0.09927007299270071,0.0
PCA,original,R,calibrated,-20.0,full,always_alarm,2026-02,128,13.0,128.0,13.0,115.0,0.0,1.0,1.0,0.1015625,0.08984375000000001,0.0
PCA,original,R,calibrated,-20.0,full,always_alarm,2026-03,105,16.0,105.0,16.0,89.0,0.0,1.0,1.0,0.1523809523809524,0.08476190476190475,0.0
PCA,original,R,calibrated,-20.0,full,never_alarm,2025-12,139,7.0,0.0,0.0,0.0,7.0,0.0,0.0,,0.04532374100719425,0.48166349436034556
PCA,original,R,calibrated,-20.0,full,never_alarm,2026-01,137,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.006569343065693431,0.026432478600494757
PCA,original,R,calibrated,-20.0,full,never_alarm,2026-02,128,13.0,0.0,0.0,0.0,13.0,0.0,0.0,,0.09140625000000001,0.6141654518088064
PCA,original,R,calibrated,-20.0,full,never_alarm,2026-03,105,16.0,0.0,0.0,0.0,16.0,0.0,0.0,,0.13714285714285715,0.8413092884562101
PCA,original,R,calibrated,-20.0,nonoverlap,ml_selected,2025-12,40,2.0,9.0,1.0,8.0,1.0,0.225,0.5,0.1111111111111111,0.0425,0.2619236269720564
PCA,original,R,calibrated,-20.0,nonoverlap,ml_selected,2026-01,37,0.0,4.5,0.0,4.5,0.0,0.12162162162162163,,0.0,0.012162162162162165,0.0
PCA,original,R,calibrated,-20.0,nonoverlap,ml_selected,2026-02,36,5.0,11.25,5.0,6.25,0.0,0.3125,1.0,0.4444444444444444,0.017361111111111112,0.0
PCA,original,R,calibrated,-20.0,nonoverlap,ml_selected,2026-03,25,4.0,5.25,3.75,1.5,0.25,0.21,0.9375,0.7142857142857143,0.015,0.0043286350423584
PCA,original,R,calibrated,-20.0,nonoverlap,linear,2025-12,40,2.0,11.0,1.0,10.0,1.0,0.275,0.5,0.09090909090909091,0.0475,0.2619236269720564
PCA,original,R,calibrated,-20.0,nonoverlap,linear,2026-01,37,0.0,1.0,0.0,1.0,0.0,0.02702702702702703,,0.0,0.002702702702702703,0.0
PCA,original,R,calibrated,-20.0,nonoverlap,linear,2026-02,36,5.0,9.0,5.0,4.0,0.0,0.25,1.0,0.5555555555555556,0.011111111111111112,0.0
PCA,original,R,calibrated,-20.0,nonoverlap,linear,2026-03,25,4.0,3.0,2.0,1.0,2.0,0.12,0.5,0.6666666666666666,0.076,0.38458100824992514
PCA,original,R,calibrated,-20.0,nonoverlap,threshold,2025-12,40,2.0,11.0,1.0,10.0,1.0,0.275,0.5,0.09090909090909091,0.0475,0.2619236269720564
PCA,original,R,calibrated,-20.0,nonoverlap,threshold,2026-01,37,0.0,2.0,0.0,2.0,0.0,0.05405405405405406,,0.0,0.005405405405405406,0.0
PCA,original,R,calibrated,-20.0,nonoverlap,threshold,2026-02,36,5.0,10.0,5.0,5.0,0.0,0.2777777777777778,1.0,0.5,0.013888888888888888,0.0
PCA,original,R,calibrated,-20.0,nonoverlap,threshold,2026-03,25,4.0,4.0,3.0,1.0,1.0,0.16,0.75,0.75,0.04,0.18998904975303688
PCA,original,R,calibrated,-20.0,nonoverlap,historical,2025-12,40,2.0,7.0,0.0,7.0,2.0,0.175,0.0,0.0,0.0625,0.4997786053480648
PCA,original,R,calibrated,-20.0,nonoverlap,historical,2026-01,37,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
PCA,original,R,calibrated,-20.0,nonoverlap,historical,2026-02,36,5.0,14.0,1.0,13.0,4.0,0.3888888888888889,0.2,0.07142857142857142,0.13611111111111107,0.8570716605842009
PCA,original,R,calibrated,-20.0,nonoverlap,historical,2026-03,25,4.0,24.0,4.0,20.0,0.0,0.96,1.0,0.16666666666666666,0.08,0.0
PCA,original,R,calibrated,-20.0,nonoverlap,state_hist,2025-12,40,2.0,8.0,1.0,7.0,1.0,0.2,0.5,0.125,0.04,0.2619236269720564
PCA,original,R,calibrated,-20.0,nonoverlap,state_hist,2026-01,37,0.0,4.0,0.0,4.0,0.0,0.10810810810810811,,0.0,0.010810810810810811,0.0
PCA,original,R,calibrated,-20.0,nonoverlap,state_hist,2026-02,36,5.0,15.0,5.0,10.0,0.0,0.4166666666666667,1.0,0.3333333333333333,0.027777777777777776,0.0
PCA,original,R,calibrated,-20.0,nonoverlap,state_hist,2026-03,25,4.0,6.0,4.0,2.0,0.0,0.24,1.0,0.6666666666666666,0.008,0.0
PCA,original,R,calibrated,-20.0,nonoverlap,always_alarm,2025-12,40,2.0,40.0,2.0,38.0,0.0,1.0,1.0,0.05,0.095,0.0
PCA,original,R,calibrated,-20.0,nonoverlap,always_alarm,2026-01,37,0.0,37.0,0.0,37.0,0.0,1.0,,0.0,0.10000000000000002,0.0
PCA,original,R,calibrated,-20.0,nonoverlap,always_alarm,2026-02,36,5.0,36.0,5.0,31.0,0.0,1.0,1.0,0.1388888888888889,0.08611111111111112,0.0
PCA,original,R,calibrated,-20.0,nonoverlap,always_alarm,2026-03,25,4.0,25.0,4.0,21.0,0.0,1.0,1.0,0.16,0.084,0.0
PCA,original,R,calibrated,-20.0,nonoverlap,never_alarm,2025-12,40,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.045,0.4997786053480648
PCA,original,R,calibrated,-20.0,nonoverlap,never_alarm,2026-01,37,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
PCA,original,R,calibrated,-20.0,nonoverlap,never_alarm,2026-02,36,5.0,0.0,0.0,0.0,5.0,0.0,0.0,,0.125,1.2223334269218595
PCA,original,R,calibrated,-20.0,nonoverlap,never_alarm,2026-03,25,4.0,0.0,0.0,0.0,4.0,0.0,0.0,,0.14400000000000002,0.6104160650822298
PCA,original,B,raw,-5.0,full,ml_selected,2025-12,139,48.0,82.25,44.75,37.5,3.25,0.591726618705036,0.9322916666666666,0.5440729483282675,0.048021582733812955,0.11055143996958647
PCA,original,B,raw,-5.0,full,ml_selected,2026-01,137,34.0,116.25,33.0,83.25,1.0,0.8485401459854015,0.9705882352941176,0.2838709677419355,0.06733576642335766,0.03745729521590244
PCA,original,B,raw,-5.0,full,ml_selected,2026-02,128,38.0,107.0,37.5,69.5,0.5,0.8359375,0.9868421052631579,0.35046728971962615,0.0578125,0.0030625882357199347
PCA,original,B,raw,-5.0,full,ml_selected,2026-03,105,41.0,56.5,35.0,21.5,6.0,0.5380952380952381,0.8536585365853658,0.6194690265486725,0.07190476190476192,0.42872635560768835
PCA,original,B,raw,-5.0,full,linear,2025-12,139,48.0,91.0,43.0,48.0,5.0,0.6546762589928058,0.8958333333333334,0.4725274725274725,0.06690647482014389,0.6768167386255005
PCA,original,B,raw,-5.0,full,linear,2026-01,137,34.0,132.0,34.0,98.0,0.0,0.9635036496350365,1.0,0.25757575757575757,0.07153284671532846,0.0
PCA,original,B,raw,-5.0,full,linear,2026-02,128,38.0,89.0,36.0,53.0,2.0,0.6953125,0.9473684210526315,0.4044943820224719,0.055468750000000004,0.029788649530717762
PCA,original,B,raw,-5.0,full,linear,2026-03,105,41.0,55.0,36.0,19.0,5.0,0.5238095238095238,0.8780487804878049,0.6545454545454545,0.06095238095238095,0.40739964090816083
PCA,original,B,raw,-5.0,full,threshold,2025-12,139,48.0,87.0,42.0,45.0,6.0,0.6258992805755396,0.875,0.4827586206896552,0.07122302158273382,0.6792411287550216
PCA,original,B,raw,-5.0,full,threshold,2026-01,137,34.0,108.0,32.0,76.0,2.0,0.7883211678832117,0.9411764705882353,0.2962962962962963,0.06861313868613138,0.04555799737837148
PCA,original,B,raw,-5.0,full,threshold,2026-02,128,38.0,94.0,35.0,59.0,3.0,0.734375,0.9210526315789473,0.3723404255319149,0.06718750000000001,0.07825184815686972
PCA,original,B,raw,-5.0,full,threshold,2026-03,105,41.0,54.0,35.0,19.0,6.0,0.5142857142857142,0.8536585365853658,0.6481481481481481,0.06952380952380953,0.4448690004923441
PCA,original,B,raw,-5.0,full,historical,2025-12,139,48.0,139.0,48.0,91.0,0.0,1.0,1.0,0.34532374100719426,0.06546762589928055,0.0
PCA,original,B,raw,-5.0,full,historical,2026-01,137,34.0,137.0,34.0,103.0,0.0,1.0,1.0,0.24817518248175183,0.0751824817518248,0.0
PCA,original,B,raw,-5.0,full,historical,2026-02,128,38.0,128.0,38.0,90.0,0.0,1.0,1.0,0.296875,0.0703125,0.0
PCA,original,B,raw,-5.0,full,historical,2026-03,105,41.0,105.0,41.0,64.0,0.0,1.0,1.0,0.3904761904761905,0.06095238095238094,0.0
PCA,original,B,raw,-5.0,full,state_hist,2025-12,139,48.0,74.0,41.0,33.0,7.0,0.5323741007194245,0.8541666666666666,0.5540540540540541,0.06906474820143886,0.7460370170114711
PCA,original,B,raw,-5.0,full,state_hist,2026-01,137,34.0,57.0,24.0,33.0,10.0,0.41605839416058393,0.7058823529411765,0.42105263157894735,0.08978102189781022,0.26584101281402495
PCA,original,B,raw,-5.0,full,state_hist,2026-02,128,38.0,72.0,35.0,37.0,3.0,0.5625,0.9210526315789473,0.4861111111111111,0.05,0.05445338446426032
PCA,original,B,raw,-5.0,full,state_hist,2026-03,105,41.0,47.0,31.0,16.0,10.0,0.44761904761904764,0.7560975609756098,0.6595744680851063,0.10095238095238095,0.5716314816548038
PCA,original,B,raw,-5.0,full,always_alarm,2025-12,139,48.0,139.0,48.0,91.0,0.0,1.0,1.0,0.34532374100719426,0.06546762589928055,0.0
PCA,original,B,raw,-5.0,full,always_alarm,2026-01,137,34.0,137.0,34.0,103.0,0.0,1.0,1.0,0.24817518248175183,0.0751824817518248,0.0
PCA,original,B,raw,-5.0,full,always_alarm,2026-02,128,38.0,128.0,38.0,90.0,0.0,1.0,1.0,0.296875,0.0703125,0.0
PCA,original,B,raw,-5.0,full,always_alarm,2026-03,105,41.0,105.0,41.0,64.0,0.0,1.0,1.0,0.3904761904761905,0.06095238095238094,0.0
PCA,original,B,raw,-5.0,full,never_alarm,2025-12,139,48.0,0.0,0.0,0.0,48.0,0.0,0.0,,0.31079136690647485,3.1863010722367435
PCA,original,B,raw,-5.0,full,never_alarm,2026-01,137,34.0,0.0,0.0,0.0,34.0,0.0,0.0,,0.22335766423357664,1.4914426159870255
PCA,original,B,raw,-5.0,full,never_alarm,2026-02,128,38.0,0.0,0.0,0.0,38.0,0.0,0.0,,0.2671875,3.344430727678688
PCA,original,B,raw,-5.0,full,never_alarm,2026-03,105,41.0,0.0,0.0,0.0,41.0,0.0,0.0,,0.3514285714285715,4.709320090865507
PCA,original,B,raw,-5.0,nonoverlap,ml_selected,2025-12,40,14.0,23.25,13.0,10.25,1.0,0.58125,0.9285714285714286,0.5591397849462365,0.04812500000000001,0.08418248817973568
PCA,original,B,raw,-5.0,nonoverlap,ml_selected,2026-01,37,12.0,32.0,12.0,20.0,0.0,0.8648648648648649,1.0,0.375,0.05405405405405406,0.0
PCA,original,B,raw,-5.0,nonoverlap,ml_selected,2026-02,36,12.0,30.5,11.5,19.0,0.5,0.8472222222222222,0.9583333333333334,0.3770491803278688,0.06527777777777778,0.010889202615893101
PCA,original,B,raw,-5.0,nonoverlap,ml_selected,2026-03,25,10.0,11.0,8.0,3.0,2.0,0.44,0.8,0.7272727272727273,0.084,0.9351259932232979
PCA,original,B,raw,-5.0,nonoverlap,linear,2025-12,40,14.0,25.0,12.0,13.0,2.0,0.625,0.8571428571428571,0.48,0.0775,0.7211061151517921
PCA,original,B,raw,-5.0,nonoverlap,linear,2026-01,37,12.0,36.0,12.0,24.0,0.0,0.972972972972973,1.0,0.3333333333333333,0.06486486486486487,0.0
PCA,original,B,raw,-5.0,nonoverlap,linear,2026-02,36,12.0,27.0,11.0,16.0,1.0,0.75,0.9166666666666666,0.4074074074074074,0.06944444444444446,0.021778405231786202
PCA,original,B,raw,-5.0,nonoverlap,linear,2026-03,25,10.0,11.0,8.0,3.0,2.0,0.44,0.8,0.7272727272727273,0.084,0.9351259932232979
PCA,original,B,raw,-5.0,nonoverlap,threshold,2025-12,40,14.0,25.0,12.0,13.0,2.0,0.625,0.8571428571428571,0.48,0.0775,0.7211061151517921
PCA,original,B,raw,-5.0,nonoverlap,threshold,2026-01,37,12.0,30.0,12.0,18.0,0.0,0.8108108108108109,1.0,0.4,0.04864864864864866,0.0
PCA,original,B,raw,-5.0,nonoverlap,threshold,2026-02,36,12.0,26.0,10.0,16.0,2.0,0.7222222222222222,0.8333333333333334,0.38461538461538464,0.09444444444444447,0.23037024511199966
PCA,original,B,raw,-5.0,nonoverlap,threshold,2026-03,25,10.0,11.0,8.0,3.0,2.0,0.44,0.8,0.7272727272727273,0.084,0.9351259932232979
PCA,original,B,raw,-5.0,nonoverlap,historical,2025-12,40,14.0,40.0,14.0,26.0,0.0,1.0,1.0,0.35,0.065,0.0
PCA,original,B,raw,-5.0,nonoverlap,historical,2026-01,37,12.0,37.0,12.0,25.0,0.0,1.0,1.0,0.32432432432432434,0.06756756756756759,0.0
PCA,original,B,raw,-5.0,nonoverlap,historical,2026-02,36,12.0,36.0,12.0,24.0,0.0,1.0,1.0,0.3333333333333333,0.06666666666666668,0.0
PCA,original,B,raw,-5.0,nonoverlap,historical,2026-03,25,10.0,25.0,10.0,15.0,0.0,1.0,1.0,0.4,0.06000000000000001,0.0
PCA,original,B,raw,-5.0,nonoverlap,state_hist,2025-12,40,14.0,22.0,12.0,10.0,2.0,0.55,0.8571428571428571,0.5454545454545454,0.07,0.7211061151517921
PCA,original,B,raw,-5.0,nonoverlap,state_hist,2026-01,37,12.0,17.0,9.0,8.0,3.0,0.4594594594594595,0.75,0.5294117647058824,0.0945945945945946,0.19827336221215897
PCA,original,B,raw,-5.0,nonoverlap,state_hist,2026-02,36,12.0,22.0,11.0,11.0,1.0,0.6111111111111112,0.9166666666666666,0.5,0.055555555555555566,0.021778405231786202
PCA,original,B,raw,-5.0,nonoverlap,state_hist,2026-03,25,10.0,10.0,8.0,2.0,2.0,0.4,0.8,0.8,0.08,0.9351259932232979
PCA,original,B,raw,-5.0,nonoverlap,always_alarm,2025-12,40,14.0,40.0,14.0,26.0,0.0,1.0,1.0,0.35,0.065,0.0
PCA,original,B,raw,-5.0,nonoverlap,always_alarm,2026-01,37,12.0,37.0,12.0,25.0,0.0,1.0,1.0,0.32432432432432434,0.06756756756756759,0.0
