definition,variant,information,fold,candidate,kind,n,score
EQ,own_scale,F,2026-01,23,qrf,445,1.706524199206893
EQ,own_scale,F,2026-01,24,boosting,445,1.936616075706228
EQ,own_scale,F,2026-01,25,boosting,445,1.9684095590712618
EQ,own_scale,F,2026-01,26,boosting,445,1.9489037772815843
EQ,own_scale,F,2026-01,27,boosting,445,1.7071038482254188
EQ,own_scale,F,2026-01,28,boosting,445,1.69437159002221
EQ,own_scale,F,2026-01,29,boosting,445,1.676849571100619
EQ,own_scale,F,2026-01,30,boosting,445,1.9506618574772632
EQ,own_scale,F,2026-01,31,boosting,445,1.9752393233043124
EQ,own_scale,F,2026-01,32,boosting,445,2.04094790447151
EQ,own_scale,F,2026-01,33,boosting,445,1.7129815379592155
EQ,own_scale,F,2026-01,34,boosting,445,1.7136680383219258
EQ,own_scale,F,2026-01,35,boosting,445,1.719627706388097
EQ,own_scale,F,2026-01,36,threshold,445,2.668665074380682
EQ,own_scale,F,2026-01,37,threshold,445,2.5089006646375536
EQ,own_scale,F,2026-01,38,threshold,445,2.0312347412244987
EQ,own_scale,F,2026-01,39,threshold,445,2.0669262231550745
EQ,own_scale,F,2026-01,40,threshold,445,2.066949443110866
EQ,own_scale,F,2026-01,41,threshold,445,1.9275596357177
EQ,own_scale,F,2026-01,42,threshold,445,2.668665074380687
EQ,own_scale,F,2026-01,43,threshold,445,2.5433360621239642
EQ,own_scale,F,2026-01,44,threshold,445,2.380107962013466
EQ,own_scale,F,2026-01,45,threshold,445,2.0669262231550807
EQ,own_scale,F,2026-01,46,threshold,445,2.056960436682333
EQ,own_scale,F,2026-01,47,threshold,445,1.870958348088738
EQ,own_scale,F,2026-01,48,threshold,445,3.1027073139592583
EQ,own_scale,F,2026-01,49,threshold,445,2.436113606728393
EQ,own_scale,F,2026-01,50,threshold,445,2.0654698758784122
EQ,own_scale,F,2026-01,51,threshold,445,2.0174158863804346
EQ,own_scale,F,2026-01,52,threshold,445,2.013666440433154
EQ,own_scale,F,2026-01,53,threshold,445,1.9240384599098477
EQ,own_scale,F,2026-01,54,threshold,445,3.1027073139592534
EQ,own_scale,F,2026-01,55,threshold,445,2.485537697995844
EQ,own_scale,F,2026-01,56,threshold,445,2.05702581145478
EQ,own_scale,F,2026-01,57,threshold,445,2.017415886380436
EQ,own_scale,F,2026-01,58,threshold,445,1.9631273460398349
EQ,own_scale,F,2026-01,59,threshold,445,1.7952051468911534
EQ,own_scale,F,2026-02,0,linear,400,2.098234792321389
EQ,own_scale,F,2026-02,1,linear,400,2.0775688833044637
EQ,own_scale,F,2026-02,2,linear,400,2.0897110770983174
EQ,own_scale,F,2026-02,3,linear,400,2.0982347923213935
EQ,own_scale,F,2026-02,4,linear,400,1.9638302202614866
EQ,own_scale,F,2026-02,5,linear,400,1.949094882857172
EQ,own_scale,F,2026-02,6,linear,400,2.093828657692139
EQ,own_scale,F,2026-02,7,linear,400,2.044515001836659
EQ,own_scale,F,2026-02,8,linear,400,2.089439930243785
EQ,own_scale,F,2026-02,9,linear,400,2.0938286576921414
EQ,own_scale,F,2026-02,10,linear,400,2.0114085574884175
EQ,own_scale,F,2026-02,11,linear,400,1.964406225419644
EQ,own_scale,F,2026-02,12,qrf,400,2.1474841647727456
EQ,own_scale,F,2026-02,13,qrf,400,2.14023736449772
EQ,own_scale,F,2026-02,14,qrf,400,2.1150673480672166
EQ,own_scale,F,2026-02,15,qrf,400,1.7613253032769105
EQ,own_scale,F,2026-02,16,qrf,400,1.7271363559770463
EQ,own_scale,F,2026-02,17,qrf,400,1.7567304272255868
EQ,own_scale,F,2026-02,18,qrf,400,2.1823787800281833
EQ,own_scale,F,2026-02,19,qrf,400,2.1477739595353667
EQ,own_scale,F,2026-02,20,qrf,400,2.1402881540519267
EQ,own_scale,F,2026-02,21,qrf,400,1.7755323857033705
EQ,own_scale,F,2026-02,22,qrf,400,1.748124387330717
EQ,own_scale,F,2026-02,23,qrf,400,1.778051251186622
EQ,own_scale,F,2026-02,24,boosting,400,2.0875794018448706
EQ,own_scale,F,2026-02,25,boosting,400,2.122456008218168
EQ,own_scale,F,2026-02,26,boosting,400,2.0664187758729877
EQ,own_scale,F,2026-02,27,boosting,400,1.7761629588551806
EQ,own_scale,F,2026-02,28,boosting,400,1.7570252288225356
EQ,own_scale,F,2026-02,29,boosting,400,1.7493519041754526
EQ,own_scale,F,2026-02,30,boosting,400,2.083190611712799
EQ,own_scale,F,2026-02,31,boosting,400,2.109214790812299
EQ,own_scale,F,2026-02,32,boosting,400,2.128692585195349
EQ,own_scale,F,2026-02,33,boosting,400,1.7921276676057596
EQ,own_scale,F,2026-02,34,boosting,400,1.783211565056617
EQ,own_scale,F,2026-02,35,boosting,400,1.7915458024457882
EQ,own_scale,F,2026-02,36,threshold,400,2.7267554653867307
EQ,own_scale,F,2026-02,37,threshold,400,2.5784690285109475
EQ,own_scale,F,2026-02,38,threshold,400,2.0988958486118205
EQ,own_scale,F,2026-02,39,threshold,400,2.026109610932622
EQ,own_scale,F,2026-02,40,threshold,400,2.0790230054937164
EQ,own_scale,F,2026-02,41,threshold,400,2.0007843110086987
EQ,own_scale,F,2026-02,42,threshold,400,2.7267554653867396
EQ,own_scale,F,2026-02,43,threshold,400,2.621810188188329
EQ,own_scale,F,2026-02,44,threshold,400,2.436775332183778
EQ,own_scale,F,2026-02,45,threshold,400,2.026109610932585
EQ,own_scale,F,2026-02,46,threshold,400,2.0479980676289506
EQ,own_scale,F,2026-02,47,threshold,400,1.9400754948701553
EQ,own_scale,F,2026-02,48,threshold,400,2.939032610378786
EQ,own_scale,F,2026-02,49,threshold,400,2.5648745515534817
EQ,own_scale,F,2026-02,50,threshold,400,2.204721580509264
EQ,own_scale,F,2026-02,51,threshold,400,2.131799990146651
EQ,own_scale,F,2026-02,52,threshold,400,2.0589403515312314
EQ,own_scale,F,2026-02,53,threshold,400,2.0658342862138075
EQ,own_scale,F,2026-02,54,threshold,400,2.939032610378799
EQ,own_scale,F,2026-02,55,threshold,400,2.689518516672015
EQ,own_scale,F,2026-02,56,threshold,400,2.0849844847281025
EQ,own_scale,F,2026-02,57,threshold,400,2.1317999901466527
EQ,own_scale,F,2026-02,58,threshold,400,1.9432881743933796
EQ,own_scale,F,2026-02,59,threshold,400,1.8722864116384341
EQ,own_scale,F,2026-03,0,linear,404,2.0246539424564207
EQ,own_scale,F,2026-03,1,linear,404,1.997473679987383
EQ,own_scale,F,2026-03,2,linear,404,2.0186096304070635
EQ,own_scale,F,2026-03,3,linear,404,2.024653942456421
EQ,own_scale,F,2026-03,4,linear,404,1.9429230154541723
EQ,own_scale,F,2026-03,5,linear,404,2.0690595736137345
EQ,own_scale,F,2026-03,6,linear,404,2.1808052685938715
EQ,own_scale,F,2026-03,7,linear,404,2.07091021600752
EQ,own_scale,F,2026-03,8,linear,404,2.0331177025278713
EQ,own_scale,F,2026-03,9,linear,404,2.1808052685938732
EQ,own_scale,F,2026-03,10,linear,404,2.0421397789606734
EQ,own_scale,F,2026-03,11,linear,404,2.15423637558737
EQ,own_scale,F,2026-03,12,qrf,404,2.102060994543325
EQ,own_scale,F,2026-03,13,qrf,404,2.101225401305719
EQ,own_scale,F,2026-03,14,qrf,404,2.0463211357599236
EQ,own_scale,F,2026-03,15,qrf,404,1.8028787981275753
EQ,own_scale,F,2026-03,16,qrf,404,1.788574580709281
EQ,own_scale,F,2026-03,17,qrf,404,1.808208863114522
EQ,own_scale,F,2026-03,18,qrf,404,2.160816272374016
EQ,own_scale,F,2026-03,19,qrf,404,2.108022883225197
EQ,own_scale,F,2026-03,20,qrf,404,2.1092484601036263
EQ,own_scale,F,2026-03,21,qrf,404,1.8591695932731351
EQ,own_scale,F,2026-03,22,qrf,404,1.8640181254037986
EQ,own_scale,F,2026-03,23,qrf,404,1.8716197261449843
EQ,own_scale,F,2026-03,24,boosting,404,2.0581722279526304
EQ,own_scale,F,2026-03,25,boosting,404,2.076407871070324
EQ,own_scale,F,2026-03,26,boosting,404,2.014096515724669
EQ,own_scale,F,2026-03,27,boosting,404,1.8410755471681814
EQ,own_scale,F,2026-03,28,boosting,404,1.8354735647298175
EQ,own_scale,F,2026-03,29,boosting,404,1.8124917325747436
EQ,own_scale,F,2026-03,30,boosting,404,2.0859568416838843
EQ,own_scale,F,2026-03,31,boosting,404,2.089457181985226
EQ,own_scale,F,2026-03,32,boosting,404,2.0459652304387057
EQ,own_scale,F,2026-03,33,boosting,404,1.895286223054522
EQ,own_scale,F,2026-03,34,boosting,404,1.9326755432481875
EQ,own_scale,F,2026-03,35,boosting,404,1.9465117217270622
EQ,own_scale,F,2026-03,36,threshold,404,2.539728917533769
EQ,own_scale,F,2026-03,37,threshold,404,2.4508282713307983
EQ,own_scale,F,2026-03,38,threshold,404,2.052124832511016
EQ,own_scale,F,2026-03,39,threshold,404,2.1261222898242136
EQ,own_scale,F,2026-03,40,threshold,404,2.1100109825819264
EQ,own_scale,F,2026-03,41,threshold,404,1.9596278288821893
EQ,own_scale,F,2026-03,42,threshold,404,2.5397289175337745
EQ,own_scale,F,2026-03,43,threshold,404,2.501202924602604
EQ,own_scale,F,2026-03,44,threshold,404,2.4312760899031294
EQ,own_scale,F,2026-03,45,threshold,404,2.1261222898241905
EQ,own_scale,F,2026-03,46,threshold,404,2.094306935594718
EQ,own_scale,F,2026-03,47,threshold,404,1.9989250295806247
EQ,own_scale,F,2026-03,48,threshold,404,3.2235045171615537
EQ,own_scale,F,2026-03,49,threshold,404,2.8886749174401682
EQ,own_scale,F,2026-03,50,threshold,404,2.2566017024632306
EQ,own_scale,F,2026-03,51,threshold,404,2.381006012132987
EQ,own_scale,F,2026-03,52,threshold,404,2.178823551593487
EQ,own_scale,F,2026-03,53,threshold,404,2.115230254031154
EQ,own_scale,F,2026-03,54,threshold,404,3.2235045171615764
EQ,own_scale,F,2026-03,55,threshold,404,2.9213357640610624
EQ,own_scale,F,2026-03,56,threshold,404,2.210964766871807
EQ,own_scale,F,2026-03,57,threshold,404,2.381006012133007
EQ,own_scale,F,2026-03,58,threshold,404,2.085238925329057
EQ,own_scale,F,2026-03,59,threshold,404,1.9673992934050761
CAP,original,R,2025-12,0,linear,479,1.4536677363390973
CAP,original,R,2025-12,1,linear,479,1.5307904475929601
CAP,original,R,2025-12,2,linear,479,1.519335148954172
CAP,original,R,2025-12,3,linear,479,1.4536677363390957
CAP,original,R,2025-12,4,linear,479,1.4525495711977656
CAP,original,R,2025-12,5,linear,479,1.3729773186967955
CAP,original,R,2025-12,6,linear,479,1.5217582432939816
CAP,original,R,2025-12,7,linear,479,1.539628493288444
CAP,original,R,2025-12,8,linear,479,1.5338422995939396
CAP,original,R,2025-12,9,linear,479,1.5217582432939818
CAP,original,R,2025-12,10,linear,479,1.49492418182509
CAP,original,R,2025-12,11,linear,479,1.4136762621032475
CAP,original,R,2025-12,12,qrf,479,1.524435830051205
CAP,original,R,2025-12,13,qrf,479,1.527287622569693
CAP,original,R,2025-12,14,qrf,479,1.52689399051128
CAP,original,R,2025-12,15,qrf,479,1.306081101694465
CAP,original,R,2025-12,16,qrf,479,1.2852662472452099
CAP,original,R,2025-12,17,qrf,479,1.3018740022455955
CAP,original,R,2025-12,18,qrf,479,1.5404845543928962
CAP,original,R,2025-12,19,qrf,479,1.5439950896336014
CAP,original,R,2025-12,20,qrf,479,1.538340393730912
CAP,original,R,2025-12,21,qrf,479,1.3354065711918182
CAP,original,R,2025-12,22,qrf,479,1.294288954266944
CAP,original,R,2025-12,23,qrf,479,1.3176593524004325
CAP,original,R,2025-12,24,boosting,479,1.5146821184397574
CAP,original,R,2025-12,25,boosting,479,1.4963472446524713
CAP,original,R,2025-12,26,boosting,479,1.5078865780734503
CAP,original,R,2025-12,27,boosting,479,1.2675934084524154
CAP,original,R,2025-12,28,boosting,479,1.2875237794701488
CAP,original,R,2025-12,29,boosting,479,1.3189259766726573
CAP,original,R,2025-12,30,boosting,479,1.5287279182524098
CAP,original,R,2025-12,31,boosting,479,1.5278543021375453
CAP,original,R,2025-12,32,boosting,479,1.5249589857968497
CAP,original,R,2025-12,33,boosting,479,1.2909498961567578
CAP,original,R,2025-12,34,boosting,479,1.3002761760344983
CAP,original,R,2025-12,35,boosting,479,1.3226306451531267
CAP,original,R,2025-12,36,threshold,479,1.4368045263032465
CAP,original,R,2025-12,37,threshold,479,1.4911078507563615
CAP,original,R,2025-12,38,threshold,479,1.5193212117760642
CAP,original,R,2025-12,39,threshold,479,1.4770197180475686
CAP,original,R,2025-12,40,threshold,479,1.4693040771335655
CAP,original,R,2025-12,41,threshold,479,1.5286806751005015
CAP,original,R,2025-12,42,threshold,479,1.4368045263032463
CAP,original,R,2025-12,43,threshold,479,1.44143538895073
CAP,original,R,2025-12,44,threshold,479,1.4295422074621498
CAP,original,R,2025-12,45,threshold,479,1.4770197180475686
CAP,original,R,2025-12,46,threshold,479,1.454447484669882
CAP,original,R,2025-12,47,threshold,479,1.4266818089920092
CAP,original,R,2025-12,48,threshold,479,1.6807076917716215
CAP,original,R,2025-12,49,threshold,479,1.6535668441321505
CAP,original,R,2025-12,50,threshold,479,1.5369086815060584
CAP,original,R,2025-12,51,threshold,479,1.6193331187985744
CAP,original,R,2025-12,52,threshold,479,1.600702745352622
CAP,original,R,2025-12,53,threshold,479,1.5395898096760967
CAP,original,R,2025-12,54,threshold,479,1.6807076917716208
CAP,original,R,2025-12,55,threshold,479,1.664299245793192
CAP,original,R,2025-12,56,threshold,479,1.5262223664135763
CAP,original,R,2025-12,57,threshold,479,1.6193331187985738
CAP,original,R,2025-12,58,threshold,479,1.5960750203579652
CAP,original,R,2025-12,59,threshold,479,1.503013142000277
CAP,original,R,2026-01,0,linear,445,1.7724150097329823
CAP,original,R,2026-01,1,linear,445,1.876708431855392
CAP,original,R,2026-01,2,linear,445,1.8689208117835525
CAP,original,R,2026-01,3,linear,445,1.772415009732981
CAP,original,R,2026-01,4,linear,445,1.7724109326968165
CAP,original,R,2026-01,5,linear,445,1.6663095810088517
CAP,original,R,2026-01,6,linear,445,1.9580622758078836
CAP,original,R,2026-01,7,linear,445,1.9282019621703486
CAP,original,R,2026-01,8,linear,445,1.8851464007178098
CAP,original,R,2026-01,9,linear,445,1.9580622758078836
CAP,original,R,2026-01,10,linear,445,1.9069314224503395
CAP,original,R,2026-01,11,linear,445,1.7669228660398726
CAP,original,R,2026-01,12,qrf,445,1.8791986719519669
CAP,original,R,2026-01,13,qrf,445,1.8921665626572475
CAP,original,R,2026-01,14,qrf,445,1.880144908237127
CAP,original,R,2026-01,15,qrf,445,1.4882200044529093
CAP,original,R,2026-01,16,qrf,445,1.447353164740482
CAP,original,R,2026-01,17,qrf,445,1.4491743085883908
CAP,original,R,2026-01,18,qrf,445,1.965643435222986
CAP,original,R,2026-01,19,qrf,445,1.9764974150166617
CAP,original,R,2026-01,20,qrf,445,1.9953771073896167
CAP,original,R,2026-01,21,qrf,445,1.5367977309528829
CAP,original,R,2026-01,22,qrf,445,1.4540119597601389
CAP,original,R,2026-01,23,qrf,445,1.4612278918027932
CAP,original,R,2026-01,24,boosting,445,1.8797559990038806
CAP,original,R,2026-01,25,boosting,445,1.8692686722282186
CAP,original,R,2026-01,26,boosting,445,1.8880571153646895
CAP,original,R,2026-01,27,boosting,445,1.3992134345507745
CAP,original,R,2026-01,28,boosting,445,1.4252629916265118
CAP,original,R,2026-01,29,boosting,445,1.4782931166257354
CAP,original,R,2026-01,30,boosting,445,1.935255374034925
CAP,original,R,2026-01,31,boosting,445,1.9226475758926944
CAP,original,R,2026-01,32,boosting,445,1.9832724551178027
CAP,original,R,2026-01,33,boosting,445,1.4514019866590657
CAP,original,R,2026-01,34,boosting,445,1.4637591625750042
CAP,original,R,2026-01,35,boosting,445,1.4796006382253162
CAP,original,R,2026-01,36,threshold,445,1.6883239943249717
CAP,original,R,2026-01,37,threshold,445,1.7813427135971336
CAP,original,R,2026-01,38,threshold,445,1.876884813698528
CAP,original,R,2026-01,39,threshold,445,1.7756651524602685
CAP,original,R,2026-01,40,threshold,445,1.7908643441589847
CAP,original,R,2026-01,41,threshold,445,1.8887762028170607
CAP,original,R,2026-01,42,threshold,445,1.6883239943249715
CAP,original,R,2026-01,43,threshold,445,1.7088139835602376
CAP,original,R,2026-01,44,threshold,445,1.71128545397752
CAP,original,R,2026-01,45,threshold,445,1.7756651524602685
CAP,original,R,2026-01,46,threshold,445,1.7710570012990017
CAP,original,R,2026-01,47,threshold,445,1.7387017444310262
CAP,original,R,2026-01,48,threshold,445,2.1908891213117547
CAP,original,R,2026-01,49,threshold,445,2.155574428035498
CAP,original,R,2026-01,50,threshold,445,1.9302633643668512
CAP,original,R,2026-01,51,threshold,445,2.089962470881233
CAP,original,R,2026-01,52,threshold,445,2.08262048337287
CAP,original,R,2026-01,53,threshold,445,1.9119527171803488
CAP,original,R,2026-01,54,threshold,445,2.1908891213117547
CAP,original,R,2026-01,55,threshold,445,2.1646869123824124
CAP,original,R,2026-01,56,threshold,445,1.9058342163457254
CAP,original,R,2026-01,57,threshold,445,2.0899624708812317
CAP,original,R,2026-01,58,threshold,445,2.081411424144838
CAP,original,R,2026-01,59,threshold,445,1.8635959526295547
CAP,original,R,2026-02,0,linear,400,1.78929273040579
CAP,original,R,2026-02,1,linear,400,1.8865823962449468
CAP,original,R,2026-02,2,linear,400,1.8877210994954245
CAP,original,R,2026-02,3,linear,400,1.7892927304057895
CAP,original,R,2026-02,4,linear,400,1.7809972943058363
CAP,original,R,2026-02,5,linear,400,1.7164350853591628
CAP,original,R,2026-02,6,linear,400,2.024009330853244
CAP,original,R,2026-02,7,linear,400,1.9421959731532281
CAP,original,R,2026-02,8,linear,400,1.9006021448077144
CAP,original,R,2026-02,9,linear,400,2.024009330853244
CAP,original,R,2026-02,10,linear,400,1.9644084486745002
CAP,original,R,2026-02,11,linear,400,1.8849009864981319
CAP,original,R,2026-02,12,qrf,400,2.0063362158051614
CAP,original,R,2026-02,13,qrf,400,2.0117690826650603
CAP,original,R,2026-02,14,qrf,400,1.90921585465873
CAP,original,R,2026-02,15,qrf,400,1.4859972621067226
CAP,original,R,2026-02,16,qrf,400,1.4369781608931482
CAP,original,R,2026-02,17,qrf,400,1.435938017533503
CAP,original,R,2026-02,18,qrf,400,2.1741063991639398
CAP,original,R,2026-02,19,qrf,400,2.180472305390168
CAP,original,R,2026-02,20,qrf,400,2.1550905104570215
CAP,original,R,2026-02,21,qrf,400,1.5224231742468914
CAP,original,R,2026-02,22,qrf,400,1.4321827552865523
CAP,original,R,2026-02,23,qrf,400,1.4476774763564615
CAP,original,R,2026-02,24,boosting,400,1.9330883441547908
CAP,original,R,2026-02,25,boosting,400,1.9375420488252686
CAP,original,R,2026-02,26,boosting,400,2.003389804173257
CAP,original,R,2026-02,27,boosting,400,1.3854788208690008
CAP,original,R,2026-02,28,boosting,400,1.4163256277779244
CAP,original,R,2026-02,29,boosting,400,1.4484349819734341
CAP,original,R,2026-02,30,boosting,400,2.0786202444942328
CAP,original,R,2026-02,31,boosting,400,2.085236723134928
CAP,original,R,2026-02,32,boosting,400,2.207823890085696
CAP,original,R,2026-02,33,boosting,400,1.478963135479135
CAP,original,R,2026-02,34,boosting,400,1.4987025993022298
CAP,original,R,2026-02,35,boosting,400,1.484556655200113
CAP,original,R,2026-02,36,threshold,400,1.6765560390551497
CAP,original,R,2026-02,37,threshold,400,1.7858252303052797
CAP,original,R,2026-02,38,threshold,400,1.8953786626594589
CAP,original,R,2026-02,39,threshold,400,1.8048962232112877
CAP,original,R,2026-02,40,threshold,400,1.8182153194935051
CAP,original,R,2026-02,41,threshold,400,1.8956540471430634
CAP,original,R,2026-02,42,threshold,400,1.676556039055149
CAP,original,R,2026-02,43,threshold,400,1.6931211400206672
CAP,original,R,2026-02,44,threshold,400,1.7416224116326489
CAP,original,R,2026-02,45,threshold,400,1.8048962232112882
CAP,original,R,2026-02,46,threshold,400,1.8073861556783073
CAP,original,R,2026-02,47,threshold,400,1.7959174503028825
CAP,original,R,2026-02,48,threshold,400,2.2669712042959334
CAP,original,R,2026-02,49,threshold,400,2.2505855785119477
CAP,original,R,2026-02,50,threshold,400,1.9955741544045476
CAP,original,R,2026-02,51,threshold,400,2.2145076074581476
CAP,original,R,2026-02,52,threshold,400,2.2171561411426
CAP,original,R,2026-02,53,threshold,400,1.9603195189597977
CAP,original,R,2026-02,54,threshold,400,2.266971204295934
CAP,original,R,2026-02,55,threshold,400,2.2457959363254307
CAP,original,R,2026-02,56,threshold,400,1.9974793508849427
CAP,original,R,2026-02,57,threshold,400,2.2145076074581462
CAP,original,R,2026-02,58,threshold,400,2.214588215790991
CAP,original,R,2026-02,59,threshold,400,1.9236557883388556
CAP,original,R,2026-03,0,linear,404,1.4027040152072785
CAP,original,R,2026-03,1,linear,404,1.4265971179348893
CAP,original,R,2026-03,2,linear,404,1.4331516959770914
CAP,original,R,2026-03,3,linear,404,1.4027040152072785
CAP,original,R,2026-03,4,linear,404,1.4017025127502358
CAP,original,R,2026-03,5,linear,404,1.4612585626631438
CAP,original,R,2026-03,6,linear,404,1.5676938851733724
CAP,original,R,2026-03,7,linear,404,1.4908915839238566
CAP,original,R,2026-03,8,linear,404,1.4325027728260844
CAP,original,R,2026-03,9,linear,404,1.5676938851733722
CAP,original,R,2026-03,10,linear,404,1.5667096968762568
CAP,original,R,2026-03,11,linear,404,1.6194206775326767
CAP,original,R,2026-03,12,qrf,404,1.5982511109735922
CAP,original,R,2026-03,13,qrf,404,1.6005189471076013
CAP,original,R,2026-03,14,qrf,404,1.4907566820966156
CAP,original,R,2026-03,15,qrf,404,1.2873263144288642
CAP,original,R,2026-03,16,qrf,404,1.2674370786565734
CAP,original,R,2026-03,17,qrf,404,1.245039727554361
CAP,original,R,2026-03,18,qrf,404,1.785889711084899
CAP,original,R,2026-03,19,qrf,404,1.795635076196507
CAP,original,R,2026-03,20,qrf,404,1.7634234769207402
CAP,original,R,2026-03,21,qrf,404,1.315165931972251
CAP,original,R,2026-03,22,qrf,404,1.2743092232298945
CAP,original,R,2026-03,23,qrf,404,1.2742311127675172
CAP,original,R,2026-03,24,boosting,404,1.5151380815474726
CAP,original,R,2026-03,25,boosting,404,1.529048341602706
CAP,original,R,2026-03,26,boosting,404,1.598855458897575
CAP,original,R,2026-03,27,boosting,404,1.24761521392524
CAP,original,R,2026-03,28,boosting,404,1.2633118340007359
CAP,original,R,2026-03,29,boosting,404,1.2792812583381608
CAP,original,R,2026-03,30,boosting,404,1.6718130329633067
